File Name,Sample Type
TCGA-CD-A4MH-01A-01-TSA.83F7F9DD-BFEC-4824-9690-F1FD5B4FB95E.svs,Primary Tumor
TCGA-FP-A9TM-01A-01-TS1.A6546AA8-40B6-49E4-99A5-D9431ABF58C3.svs,Primary Tumor
TCGA-BR-A4J7-01A-03-TSC.EC6B4DB4-6158-4236-88B4-8B80FD258780.svs,Primary Tumor
TCGA-CD-8529-01A-01-BS1.a433c10f-3a26-4039-9dba-dc41954bbcbc.svs,Primary Tumor
TCGA-SW-A7EA-01A-01-TSA.6C194776-4145-428A-AB45-32D0B01DE06B.svs,Primary Tumor
TCGA-BR-4294-11A-01-TS1.59a111e7-01e2-40c1-918c-25449d7dcec5.svs,Solid Tissue Normal
TCGA-BR-4369-11A-01-TS1.78d9c093-79cd-48fb-8840-61183e226045.svs,Solid Tissue Normal
TCGA-CG-5728-01A-01-BS1.f55e8c2a-1350-4d35-97a2-238111e0518e.svs,Primary Tumor
TCGA-BR-4188-11A-01-BS1.359b05fe-9a78-4695-bb68-317967ce9fb9.svs,Solid Tissue Normal
TCGA-FP-8631-01A-01-TS1.ebabff97-9459-4f6a-a42c-028b34dd22eb.svs,Primary Tumor
TCGA-CG-4474-01A-01-BS1.157edacb-ea38-4969-baae-eeb9f1464390.svs,Primary Tumor
TCGA-CD-5803-01A-01-BS1.24de21cb-f34a-4efa-9aa6-ce6832699c5f.svs,Primary Tumor
TCGA-BR-6456-11A-01-TS1.bfbe112f-a49b-421c-9f28-4b5060594086.svs,Solid Tissue Normal
TCGA-BR-7715-01A-01-TS1.f9f7deb1-69f6-4b7a-9275-319f33deb66c.svs,Primary Tumor
TCGA-CG-4301-01A-01-TS1.4d30d6f5-c4e3-4e1b-aff2-4b30d56695ea.svs,Primary Tumor
TCGA-BR-8371-01A-01-TS1.99c43885-bc12-49db-ae2f-d24355fe1d8b.svs,Primary Tumor
TCGA-CG-5727-01A-01-TS1.7ac0df19-e7f1-4d04-8572-e5b2aeafbc1c.svs,Primary Tumor
TCGA-HU-A4GN-11A-01-TS1.36E432FF-A40B-47B1-97EC-BDEB910E63D0.svs,Solid Tissue Normal
TCGA-BR-8286-01A-01-BS1.57cd3aab-a82d-40cc-9d6d-703ae8570813.svs,Primary Tumor
TCGA-CG-5730-01A-01-BS1.538a720f-21d4-4cea-861f-22bc64003b36.svs,Primary Tumor
TCGA-HU-A4G9-11A-01-TS1.A41D157F-9331-43CF-8180-F8CA5261C47E.svs,Solid Tissue Normal
TCGA-BR-7958-01A-01-BS1.447e6bee-d46f-4ce7-9347-b24ef1983e66.svs,Primary Tumor
TCGA-CG-4474-01A-02-BS2.43f1283a-5387-4d95-8373-9cae3760e37d.svs,Primary Tumor
TCGA-F1-6874-01A-01-TS1.efb5965d-92ab-4168-9f7a-8d248e59bb3c.svs,Primary Tumor
TCGA-BR-4191-01A-01-BS1.2048d47d-674e-4c02-9c19-7c241eda4404.svs,Primary Tumor
TCGA-D7-A6F2-01A-01-TS1.F1FF8F18-35C3-48D4-9C6E-D74A73A14F88.svs,Primary Tumor
TCGA-BR-8679-01A-01-TS1.19f583b4-0338-451b-a34f-240f2ec47091.svs,Primary Tumor
TCGA-HU-8243-01A-01-TS1.60b7c6b8-594a-40c3-9341-a0902e4e6938.svs,Primary Tumor
TCGA-CG-4306-01A-01-BS1.613fd086-be99-44b6-bae5-9a7baf265cda.svs,Primary Tumor
TCGA-HF-A5NB-01A-01-TS1.A3F784BD-FCB1-45D9-BDDF-634A7ADA311B.svs,Primary Tumor
TCGA-F1-6177-01A-01-BS1.896352cb-7520-4c98-aed6-a86f723d999f.svs,Primary Tumor
TCGA-RD-A8N0-01A-01-TS1.6944FC66-5A29-4E1A-897D-BE8CEEE4DEB6.svs,Primary Tumor
TCGA-D7-6818-01A-01-TS1.e009208d-299a-403d-a171-91054f531b9c.svs,Primary Tumor
TCGA-CG-5733-11A-01-TS1.0aa37ee0-4106-41d7-aa45-476b08af8ded.svs,Solid Tissue Normal
TCGA-BR-8285-01A-01-TS1.e63a0d5f-8e84-41f0-a75a-68467b862a51.svs,Primary Tumor
TCGA-HU-A4GY-11A-01-TS1.63A3B7C0-63D1-4A3C-8325-79A4513A81BA.svs,Solid Tissue Normal
TCGA-F1-A448-01A-01-TS1.8E8F894E-728F-4F63-BCCA-4542A7E3DC3B.svs,Primary Tumor
TCGA-BR-4188-01A-01-TS1.982dd82b-ac07-4d6d-bbdc-51ee67c7beb2.svs,Primary Tumor
TCGA-BR-6453-01A-01-BS1.547e8c35-cd51-4f9a-987a-b8a55bf63729.svs,Primary Tumor
TCGA-BR-4361-11A-01-TS1.25a1bf6f-1247-45b8-b5dc-d7a5c0258f67.svs,Solid Tissue Normal
TCGA-BR-6454-01A-01-BS1.e37ce1e7-10e5-4fde-b3e0-9fd710fd08f3.svs,Primary Tumor
TCGA-BR-8592-01A-01-BS1.ae3a2784-9f98-48b2-b991-11562b23ccff.svs,Primary Tumor
TCGA-B7-A5TJ-01A-01-TSA.240E90B5-5092-4C57-9B22-AD9F9BBDF727.svs,Primary Tumor
TCGA-VQ-A91W-01A-01-TS1.5AC0C49B-D9BD-4BAC-B92A-F3CB353C82BE.svs,Primary Tumor
TCGA-BR-A4IV-01A-03-TSC.8D0FF06A-A990-4383-B6D7-8513EC4824A1.svs,Primary Tumor
TCGA-CD-5801-01A-01-BS1.5198721d-ef2b-4435-937a-25497ff9907d.svs,Primary Tumor
TCGA-BR-4371-11A-01-TS1.2fcaa182-cdf3-407d-ad74-1b591e31c402.svs,Solid Tissue Normal
TCGA-HU-A4G3-11A-01-TSA.3FE06874-9768-4ECB-812A-F22D2F766F36.svs,Solid Tissue Normal
TCGA-VQ-A8PS-01A-01-TS1.D13696F7-B23E-4D09-B0C3-02DF3A84C977.svs,Primary Tumor
TCGA-VQ-A91X-01A-01-TS1.C9FEED98-C139-4755-A718-DCA06F0E1F4C.svs,Primary Tumor
TCGA-CD-5800-01A-01-TS1.f9ca1a13-b042-4168-9ac1-f8ec7dcbb075.svs,Primary Tumor
TCGA-BR-A4J4-01A-01-TSA.777286E1-D5EF-48EF-8BD7-D143A3492697.svs,Primary Tumor
TCGA-BR-4253-01A-01-BS1.54068acc-3588-476c-af5c-a80af985e591.svs,Primary Tumor
TCGA-BR-8360-01A-01-TS1.317d4418-52e9-4b80-ae35-01755b8e3b6d.svs,Primary Tumor
TCGA-CG-5723-11A-01-TS1.06dff81f-8c3b-49b6-b62a-ecd3bf71acf8.svs,Solid Tissue Normal
TCGA-BR-7704-11A-01-TS1.6c34edf8-bedc-40f4-b473-8a2c8d23afcb.svs,Solid Tissue Normal
TCGA-HU-8602-11A-01-TS1.46caa1bb-8c72-41e4-990a-680a8be976bc.svs,Solid Tissue Normal
TCGA-CD-8534-01A-01-TS1.b5007608-58b5-4436-aabf-7ffb644ad364.svs,Primary Tumor
TCGA-HU-A4G8-01A-01-TS1.79548E79-5E89-4624-9FF8-990F18CCDB3F.svs,Primary Tumor
TCGA-BR-6801-01A-01-TS1.0f96b0d9-873c-4e4f-b012-7e86f7dfd55b.svs,Primary Tumor
TCGA-CG-5727-01A-01-BS1.a539b820-6797-48b6-bf31-4ac4e36f8048.svs,Primary Tumor
TCGA-HU-8243-11A-01-TS1.e55e00a0-2048-404a-b83a-f34106468694.svs,Solid Tissue Normal
TCGA-CG-4472-01A-01-BS1.cd5bc0e1-2dfe-446e-bc2e-e05fa77ca686.svs,Primary Tumor
TCGA-BR-7715-11A-01-TS1.f875292e-4ba8-4ae9-9fd6-6e0a7e497eef.svs,Solid Tissue Normal
TCGA-BR-6707-01A-01-TS1.ce82b11a-8764-4019-8276-02e5ebd09e55.svs,Primary Tumor
TCGA-CG-4300-01A-01-TS1.5c8873ec-9a1d-4985-a961-95430644b8f0.svs,Primary Tumor
TCGA-CG-4438-01A-01-TS1.0d3fb1f6-0506-4998-92f4-d1ca19b2497d.svs,Primary Tumor
TCGA-D7-8573-01A-01-TS1.76072489-ea71-4f5a-88d9-c83680ebba9c.svs,Primary Tumor
TCGA-BR-A4QI-01A-01-TSA.6750B0BF-6D81-4178-A9C0-99FE6F48847C.svs,Primary Tumor
TCGA-BR-4363-11A-01-BS1.c1e95783-0f6f-47b3-aa53-6be830a4b4ca.svs,Solid Tissue Normal
TCGA-CG-4462-01A-01-TS1.248b9397-a38b-420f-af07-8114a185d9a4.svs,Primary Tumor
TCGA-CG-4442-01A-01-BS1.52056c85-0c01-4e67-a4b0-284e0f76b971.svs,Primary Tumor
TCGA-BR-8360-01A-01-BS1.ff1b8180-70a1-4cfc-88d4-1c294aef0c9a.svs,Primary Tumor
TCGA-VQ-A91N-01A-01-TS1.D3D3231C-807C-48D0-BA02-FA185D98CD54.svs,Primary Tumor
TCGA-BR-7197-01A-01-BS1.2fbf309e-bb43-49d2-aae9-b3016a520722.svs,Primary Tumor
TCGA-BR-4362-01A-01-TS1.efe0b4ae-be42-4be8-b43a-e392fc85658c.svs,Primary Tumor
TCGA-BR-6803-11A-01-TS1.978f8712-5f9d-4884-8acb-c00872d79601.svs,Solid Tissue Normal
TCGA-D7-8576-01A-01-TS1.1afe8b91-f16d-4f71-b8ba-d622b89058fd.svs,Primary Tumor
TCGA-BR-A4IZ-01A-03-TSC.E7200BE8-C00C-4A2E-A22E-68EB5AB0808A.svs,Primary Tumor
TCGA-BR-4367-11A-01-TS1.63a071a2-0ea2-433f-acf4-1bc1a99b3c5a.svs,Solid Tissue Normal
TCGA-RD-A7C1-01A-01-TS1.F8F0E730-56BE-41C2-907E-F5459A497B5C.svs,Primary Tumor
TCGA-BR-4357-01A-01-BS1.af345c73-03f3-4889-85c3-e133da6a6667.svs,Primary Tumor
TCGA-CD-8535-01A-01-BS1.b757982b-1aab-428d-ac83-7f02f4803a0a.svs,Primary Tumor
TCGA-IN-7808-11A-01-TS1.cdd8b004-8d43-4800-9c6b-3e36f0d1e33b.svs,Solid Tissue Normal
TCGA-BR-6452-01A-01-TS1.8e50c156-cf9c-4e97-a0a8-e875e143f0c4.svs,Primary Tumor
TCGA-CG-5734-11A-01-TS1.8a941d11-54a6-435a-9a0e-28f357fb8483.svs,Solid Tissue Normal
TCGA-CD-8532-01A-01-TS1.ee90c932-1579-4b59-a184-2179bcc38c79.svs,Primary Tumor
TCGA-CD-5804-01A-01-BS1.1090f168-bef5-49f5-9623-eef5b6e7adcd.svs,Primary Tumor
TCGA-BR-6564-01A-01-BS1.f4a5cef7-97be-4714-8ca5-918ac9a3c7cb.svs,Primary Tumor
TCGA-KB-A93G-01A-01-TS1.B4894328-7FA5-43B8-AB78-31C054644C0A.svs,Primary Tumor
TCGA-BR-4255-01A-01-TS1.e2273c4a-d186-4a79-bafa-6dee208bcbfd.svs,Primary Tumor
TCGA-D7-5579-01A-01-BS1.abe1f5fe-e759-4804-ba40-b02d74d58700.svs,Primary Tumor
TCGA-D7-8578-01A-01-BS1.d791fc4b-7f80-4355-8d50-4b423389dc21.svs,Primary Tumor
TCGA-FP-7916-01A-01-BS1.dbd25ab0-2874-4005-8efe-871e479e7c5a.svs,Primary Tumor
TCGA-HU-8608-01A-01-BS1.7e26fcf0-0eac-4cb4-8da4-29b90ea9c331.svs,Primary Tumor
TCGA-BR-4267-01A-01-BS1.e1150fb6-e0d6-4039-b9fb-95755126c5c6.svs,Primary Tumor
TCGA-VQ-A8DZ-01A-01-TS1.64984E5F-AF33-464D-A30C-712BEF3327D9.svs,Primary Tumor
TCGA-BR-6452-11A-01-TS1.8df02054-06b7-47c1-892b-6e5a295bc677.svs,Solid Tissue Normal
TCGA-KB-A6F7-01A-01-TS1.FF3CF754-05C1-4FE3-962B-C265FB9C5E6B.svs,Primary Tumor
TCGA-D7-5578-01A-01-BS1.9f452dad-3e66-4346-8278-61ffebbd6185.svs,Primary Tumor
TCGA-BR-7703-01A-01-TS1.320d23d5-8b59-4998-9628-42a1a4cd44c3.svs,Primary Tumor
TCGA-BR-8588-01A-01-BS1.e36259dc-a8e2-429c-950c-3a068dd374b1.svs,Primary Tumor
TCGA-HJ-7597-01A-01-BS1.f5d7e615-8237-4d5d-a6de-233ab50de29f.svs,Primary Tumor
TCGA-BR-8080-01A-01-TS1.6be28a3c-7650-485a-9dcc-b329f7c51a29.svs,Primary Tumor
TCGA-RD-A8NB-01A-01-TS1.703B9814-B0B1-45FB-8EC2-27E2F3E02191.svs,Primary Tumor
TCGA-BR-8590-01A-01-TS1.4f2d5f54-7de6-4f2c-8019-b6cc248005b4.svs,Primary Tumor
TCGA-BR-4279-11A-01-TS1.0465b856-4853-4764-a232-d6d6c873c726.svs,Solid Tissue Normal
TCGA-CD-8535-01A-01-TS1.73f0ba63-020a-4047-9ec1-d684219628a5.svs,Primary Tumor
TCGA-CD-8527-01A-01-BS1.75e5c19e-5251-463e-8171-d10d4142bb4c.svs,Primary Tumor
TCGA-CG-5724-11A-01-TS1.b84bb69a-4f56-497e-9994-c663a75ca0d3.svs,Solid Tissue Normal
TCGA-BR-A44T-01A-03-TSC.3C041ED7-C60E-4C14-8B96-D9B479FDE666.svs,Primary Tumor
TCGA-D7-A6EZ-01A-01-TS1.80EA7318-C520-4E4E-B6ED-40E2B09DA129.svs,Primary Tumor
TCGA-BR-4367-11A-01-BS1.dc09b24d-01df-47cc-b3ca-5be65f211957.svs,Solid Tissue Normal
TCGA-BR-4369-01A-01-BS1.980092c2-4dd5-4935-b33e-d99e958e289b.svs,Primary Tumor
TCGA-BR-4188-01A-01-BS1.df2daf80-30ca-46a3-8579-f5ceebfbf0ab.svs,Primary Tumor
TCGA-IN-AB1V-01A-02-TS2.30F85DFC-24A2-44F7-A0CA-1F37A958295B.svs,Primary Tumor
TCGA-HU-8608-01A-01-TS1.6a2f3957-4b33-42c4-a294-b90e01d0441e.svs,Primary Tumor
TCGA-BR-6710-01A-01-TS1.bf56939a-befe-4562-8b2c-871a7c05b61e.svs,Primary Tumor
TCGA-CD-8533-01A-01-TS1.36b42542-0b0c-44cd-8eb2-d59b61507f16.svs,Primary Tumor
TCGA-VQ-A8PE-01A-01-TS1.2F035CE9-C9B5-49BE-91AD-1D6D4E171EB9.svs,Primary Tumor
TCGA-BR-8367-01A-01-TS1.e1339a6a-ba5e-4aed-95b8-64c45812ec16.svs,Primary Tumor
TCGA-BR-A4PF-01A-01-TSA.6E316DA3-7333-458B-A412-16FAF2B1D1EB.svs,Primary Tumor
TCGA-BR-8365-01A-01-BS1.a7bd9f56-b246-42c5-b8c2-be270c2ebb7d.svs,Primary Tumor
TCGA-BR-8487-01A-01-TS1.7c6c7fbc-e5b0-46ae-8716-9c18d54d7e47.svs,Primary Tumor
TCGA-BR-7851-01A-01-TS1.049024e0-75da-4ede-82d8-cba1de65f672.svs,Primary Tumor
TCGA-BR-4369-01A-01-TS1.8d4a7c7c-06ea-4083-9b11-ef857f41cd93.svs,Primary Tumor
TCGA-BR-8683-01A-01-TS1.d293bef6-3fa5-4f77-8545-26f32f269cdd.svs,Primary Tumor
TCGA-IN-7808-01A-01-BS1.58942fbd-42c9-42a3-bb02-c7eb85217481.svs,Primary Tumor
TCGA-BR-6802-01A-01-TS1.2dd15617-7d00-4c31-a4a2-dea2553474be.svs,Primary Tumor
TCGA-RD-A8N9-01A-01-TS1.95F5174E-F39C-4C85-849C-E9E929CBAA5C.svs,Primary Tumor
TCGA-IN-A6RS-01A-01-TSA.A6D69BB1-4140-44AE-8FA7-8142A1F907D2.svs,Primary Tumor
TCGA-CD-8534-01A-01-BS1.ea078dc4-43aa-483e-8088-054f89ebdff5.svs,Primary Tumor
TCGA-BR-8373-01A-01-TS1.bf0afcfb-3535-4558-aaf3-d48dd3452a03.svs,Primary Tumor
TCGA-D7-6822-01A-01-TS1.c3fa439d-58f1-4188-8664-77092a595365.svs,Primary Tumor
TCGA-HF-7132-01A-01-TS1.a185a033-8029-4add-b5e8-42919014f886.svs,Primary Tumor
TCGA-BR-A4CQ-01A-01-TSA.DFCFCB13-F7B0-4744-9CDA-65D349223A70.svs,Primary Tumor
TCGA-CG-5727-11A-01-TS1.377e7069-38e0-4b20-b313-e4c827bbdb20.svs,Solid Tissue Normal
TCGA-BR-4362-11A-01-TS1.a15dc085-b9fe-4e02-9f5e-150c338272df.svs,Solid Tissue Normal
TCGA-D7-5579-01A-01-TS1.b5a2008b-3618-443d-992c-1e1624ebdd2c.svs,Primary Tumor
TCGA-BR-4187-01A-01-TS1.f4325ab7-86f8-4578-b576-d6cd57ae9140.svs,Primary Tumor
TCGA-BR-4367-01A-01-BS1.4b859d5d-fe4c-47e7-8278-fb9f6de50040.svs,Primary Tumor
TCGA-HU-A4GX-01A-01-TS1.8C85A0F7-B23F-4BF5-9148-6287DB4F6B3C.svs,Primary Tumor
TCGA-BR-6710-11A-01-BS1.96cb6658-784f-4af1-89cf-b14e29cc8db3.svs,Solid Tissue Normal
TCGA-FP-7735-01A-01-TS1.5d954849-5558-4c54-80ca-9217092342bc.svs,Primary Tumor
TCGA-VQ-AA69-01A-01-TS1.8F5A2985-C33E-4F77-AD0D-434A5F445977.svs,Primary Tumor
TCGA-D7-8575-01A-01-TS1.184c05fd-3891-4134-91cf-ffa95dc50079.svs,Primary Tumor
TCGA-BR-4253-11A-01-BS1.900fe6c4-c5af-4c6b-a0e6-4b63d3416e8b.svs,Solid Tissue Normal
TCGA-BR-6455-01A-01-TS1.5090ae20-085f-47de-8fbe-64efe27e6db3.svs,Primary Tumor
TCGA-CD-5801-01A-01-TS1.b2abf59f-2a8d-4ccc-95d3-61ae02b120a6.svs,Primary Tumor
TCGA-BR-7197-11A-01-TS1.ef2e3283-cb1a-4a14-9627-d6d8d3745d0d.svs,Solid Tissue Normal
TCGA-CG-4469-01A-01-BS1.4a53aa0a-4ed5-42c8-ac3a-03d0cfe82da1.svs,Primary Tumor
TCGA-BR-4255-11A-01-BS1.e681b530-2503-413a-af12-9eb23f245774.svs,Solid Tissue Normal
TCGA-BR-A4J6-01A-01-TSA.CA4B47F7-0BE3-4161-8C1A-47D897997135.svs,Primary Tumor
TCGA-BR-4279-01A-01-BS1.1043d2cd-7306-460a-998c-182ef200ca17.svs,Primary Tumor
TCGA-BR-7197-01A-01-TS1.0c210462-58f4-493d-86f8-265dff9fc12d.svs,Primary Tumor
TCGA-BR-8361-01A-01-BS1.af181c18-0552-4964-80e3-60ab7c062831.svs,Primary Tumor
TCGA-BR-8363-01A-01-TS1.35bcaec4-f65d-4ce2-8b6a-cd0624717112.svs,Primary Tumor
TCGA-CG-4300-01A-01-BS1.cf2c4da6-8d1b-48c4-bc56-ab73cd45170b.svs,Primary Tumor
TCGA-CG-4437-01A-01-TS1.da12dc1a-cd2a-4fc2-a864-2cbc3c2a9117.svs,Primary Tumor
TCGA-BR-4184-01A-01-TS1.133dc934-87bb-45f5-b3d3-ed053e666941.svs,Primary Tumor
TCGA-CG-4466-01A-01-TS1.d8b9d9d4-3326-4ffc-b813-e0c8657aa7f0.svs,Primary Tumor
TCGA-BR-6456-01A-01-BS1.c73cad5b-8f78-40c2-9d5b-3f4ae51a1157.svs,Primary Tumor
TCGA-CG-5733-01A-01-BS1.29233678-8d9c-4b7e-818f-6adb378abf49.svs,Primary Tumor
TCGA-HU-A4H4-11A-01-TS1.2905D5E7-95BB-47DD-931E-FF628453D3B6.svs,Solid Tissue Normal
TCGA-CG-5726-01A-01-TS1.887567b1-1586-4704-bb57-f4cc1f0474b2.svs,Primary Tumor
TCGA-BR-8687-01A-01-BS1.1dfd115f-8b45-4baa-9f38-74acee5cc05e.svs,Primary Tumor
TCGA-CG-4449-01A-01-TS1.3789aa29-21d6-4a49-a786-9668d645d288.svs,Primary Tumor
TCGA-CD-8536-01A-01-TS1.f1787a98-0614-4099-a7fc-c9b977f63c48.svs,Primary Tumor
TCGA-CG-5725-01A-01-TS1.995a9f5d-ae99-4938-a83b-5636da05356d.svs,Primary Tumor
TCGA-HF-7134-01A-01-BS1.5a740784-1f77-478f-818c-4079e139af74.svs,Primary Tumor
TCGA-BR-4257-11A-01-BS1.84292189-d1e6-4ee7-8db3-499db9a1e746.svs,Solid Tissue Normal
TCGA-BR-8284-01A-01-TS1.839188ac-5831-43c0-b06b-77f5c5a5a6af.svs,Primary Tumor
TCGA-VQ-A8DT-01A-01-TS1.4AB1D17B-1B83-484F-9B32-82534EA770C9.svs,Primary Tumor
TCGA-BR-8295-01A-01-TS1.026b7afb-36a6-49e4-ae9f-c196176533a8.svs,Primary Tumor
TCGA-BR-A4CR-01A-01-TSA.36A47474-F739-4C4D-A01F-BA1327F065A6.svs,Primary Tumor
TCGA-BR-8382-01A-01-TS1.cc341559-eae6-463a-b90b-a5ec7f336c97.svs,Primary Tumor
TCGA-CD-A48C-01A-01-TS1.0F8C559C-699B-47E6-B62B-32C4D8B1C087.svs,Primary Tumor
TCGA-BR-8381-01A-01-TS1.e361de5c-2812-477c-a730-3ee3ee58a142.svs,Primary Tumor
TCGA-HU-8604-11A-01-TS1.ef9bb07f-c83c-45bf-966c-8205c3025667.svs,Solid Tissue Normal
TCGA-CG-5720-11A-01-TS1.b76a5bba-176a-4ced-8c99-37692a399681.svs,Solid Tissue Normal
TCGA-D7-A4YX-01A-01-TS1.02107F4F-A25C-4795-B00E-C4996F58924C.svs,Primary Tumor
TCGA-RD-A7BS-01A-01-TS1.86B430C2-5621-400B-8DE6-35BC46E2B698.svs,Primary Tumor
TCGA-CG-4436-01A-01-TS1.c67da79b-2db4-421a-aa26-12a2e33abbda.svs,Primary Tumor
TCGA-BR-6803-01A-01-BS1.df0e534a-aba5-4f3e-badb-f7f0af4910d8.svs,Primary Tumor
TCGA-BR-8368-01A-01-BS1.416226c8-7414-47eb-bc9a-00eb2b8dd036.svs,Primary Tumor
TCGA-CD-A486-01A-01-TSA.69B26851-DF55-44B5-842B-B196BB6509A8.svs,Primary Tumor
TCGA-HF-7136-01A-01-TS1.3a46ff88-12b3-4de3-a58b-233fe84a3ed9.svs,Primary Tumor
TCGA-CG-4476-01A-01-TS1.445551b3-54ac-4d7b-80b9-23bc0ecb3812.svs,Primary Tumor
TCGA-VQ-A8PP-01A-02-TS2.DF749E42-8661-4C9E-8E6F-AC50CC1A0047.svs,Primary Tumor
TCGA-HU-A4GJ-01A-01-TS1.0729CBEB-4D45-4BDF-833F-68AFF63BE1DC.svs,Primary Tumor
TCGA-BR-6456-01A-01-TS1.8b467c83-d544-4e61-8b25-df0db3536132.svs,Primary Tumor
TCGA-CG-5725-01A-01-BS1.b03aedac-4602-447d-978a-1fadcdb36a90.svs,Primary Tumor
TCGA-FP-A4BE-11A-01-TS1.E0DB2FD5-803A-4EAD-B760-63BE5D6240BE.svs,Solid Tissue Normal
TCGA-CD-5804-01A-01-TS1.e6ac0b20-d812-4fa3-95cb-f2040075bcca.svs,Primary Tumor
TCGA-BR-8591-01A-01-BS1.2ae64fa7-c4ba-49f5-953f-dffafc741092.svs,Primary Tumor
TCGA-CD-8529-01A-01-TS1.7619f1e2-2621-4e44-8714-6e5076f77742.svs,Primary Tumor
TCGA-CD-5813-01A-01-TS1.09b349bf-5fef-48ef-9e7f-9dbc99bd491b.svs,Primary Tumor
TCGA-BR-6564-11A-01-TS1.baa4f734-e22d-4bfb-9375-26a2336537ee.svs,Solid Tissue Normal
TCGA-CD-A489-01A-01-TSA.24AD5706-52B8-4A69-8044-774C3B842DC0.svs,Primary Tumor
TCGA-CD-5802-01A-01-BS1.2dcbfc10-c860-424a-a4a8-4832ade302ee.svs,Primary Tumor
TCGA-BR-8380-01A-01-TS1.384b6824-deb6-42a5-97cf-40fb449cc76f.svs,Primary Tumor
TCGA-BR-8686-01A-01-BS1.b7643c00-becf-4ba2-82ee-ab1421597ae7.svs,Primary Tumor
TCGA-BR-4366-11A-01-TS1.54348e49-2197-431a-9d44-b01c48a14a2f.svs,Solid Tissue Normal
TCGA-BR-8589-01A-01-TS1.884dac9a-27ec-4ebf-84be-ebbf4b0aa12d.svs,Primary Tumor
TCGA-BR-A4J5-01A-02-TSB.736F3608-456D-4115-A144-682275585EBA.svs,Primary Tumor
TCGA-CG-5720-01A-01-BS1.9f897eb6-d54f-4116-b75b-a7041da0096b.svs,Primary Tumor
TCGA-HU-8245-01A-01-TS1.cdf1e7f9-2cf4-41a0-97b5-6112a22711fd.svs,Primary Tumor
TCGA-BR-8297-01A-01-TS1.4255b119-f2c9-4390-a395-d25e70ecfaf5.svs,Primary Tumor
TCGA-CG-4455-01A-01-TS1.79c63ff0-667a-4f29-a06a-243ffbc0451f.svs,Primary Tumor
TCGA-F1-6875-01A-01-TS1.831db76a-7ec9-4868-8d43-23935b1b58f0.svs,Primary Tumor
TCGA-BR-4367-01A-01-TS1.92819c38-1470-449b-8360-4e6a964338d9.svs,Primary Tumor
TCGA-VQ-A8P2-01A-01-TS1.7ACFD507-4BE2-4123-B463-6BB2375E7B95.svs,Primary Tumor
TCGA-HU-8604-01A-01-TS1.9eb9f717-8a3e-449f-a67a-cd73b481e10b.svs,Primary Tumor
TCGA-CD-8531-01A-01-BS1.83e0a850-4528-4164-872c-167d95629a68.svs,Primary Tumor
TCGA-CG-4437-01A-01-BS1.80bcd40b-1523-4a62-9dcd-5e97827a2f55.svs,Primary Tumor
TCGA-BR-8361-01A-01-TS1.5c691a26-3db3-4b5a-9819-80bb6307dfd7.svs,Primary Tumor
TCGA-HU-A4GY-01A-02-TS2.AEA314D2-E6F3-4CA3-B9CB-6DA34C4106B5.svs,Primary Tumor
TCGA-D7-6519-01A-01-BS1.ba49b954-dacd-417c-81b0-967e56fccf0d.svs,Primary Tumor
TCGA-B7-A5TK-01A-01-TSA.1AF67108-E8C9-4D72-8800-269630B58C4C.svs,Primary Tumor
