File Name,Sample Type
TCGA-BR-8589-01A-01-BS1.934923e3-f4ae-4f65-85b8-ec092746988d.svs,Primary Tumor
TCGA-HU-A4H5-01A-02-TS2.0B07F80F-2B7C-447A-BCF9-2E6E9C2C06D2.svs,Primary Tumor
TCGA-BR-4188-11A-01-TS1.25eacdff-209e-43ff-92ec-f1dfa02cadfe.svs,Solid Tissue Normal
TCGA-D7-6524-01A-01-TS1.2ed95e6c-baa3-4840-9616-41cff369ac64.svs,Primary Tumor
TCGA-CD-8532-01A-01-BS1.e01efe12-5158-4005-a007-2e44f7b6e20b.svs,Primary Tumor
TCGA-CD-A4MH-01A-01-TSA.83F7F9DD-BFEC-4824-9690-F1FD5B4FB95E.svs,Primary Tumor
TCGA-FP-A9TM-01A-01-TS1.A6546AA8-40B6-49E4-99A5-D9431ABF58C3.svs,Primary Tumor
TCGA-BR-A4J7-01A-03-TSC.EC6B4DB4-6158-4236-88B4-8B80FD258780.svs,Primary Tumor
TCGA-CD-8529-01A-01-BS1.a433c10f-3a26-4039-9dba-dc41954bbcbc.svs,Primary Tumor
TCGA-BR-4294-11A-01-TS1.59a111e7-01e2-40c1-918c-25449d7dcec5.svs,Solid Tissue Normal
TCGA-HU-A4GD-01A-01-TS1.C1BFE9D2-94E9-4588-9A00-7B7798BDF396.svs,Primary Tumor
TCGA-BR-7715-01A-01-BS1.002a3486-9859-4367-9c79-5eb04fc6073b.svs,Primary Tumor
TCGA-CG-4474-01A-01-BS1.157edacb-ea38-4969-baae-eeb9f1464390.svs,Primary Tumor
TCGA-BR-8676-01A-01-TS1.30fa1bfb-b1fa-4922-8c80-bdeb0073bfa8.svs,Primary Tumor
TCGA-BR-6456-11A-01-TS1.bfbe112f-a49b-421c-9f28-4b5060594086.svs,Solid Tissue Normal
TCGA-BR-7715-01A-01-TS1.f9f7deb1-69f6-4b7a-9275-319f33deb66c.svs,Primary Tumor
TCGA-CG-4301-01A-01-TS1.4d30d6f5-c4e3-4e1b-aff2-4b30d56695ea.svs,Primary Tumor
TCGA-CG-5727-01A-01-TS1.7ac0df19-e7f1-4d04-8572-e5b2aeafbc1c.svs,Primary Tumor
TCGA-HU-A4GN-11A-01-TS1.36E432FF-A40B-47B1-97EC-BDEB910E63D0.svs,Solid Tissue Normal
TCGA-BR-8286-01A-01-BS1.57cd3aab-a82d-40cc-9d6d-703ae8570813.svs,Primary Tumor
TCGA-CG-5730-01A-01-BS1.538a720f-21d4-4cea-861f-22bc64003b36.svs,Primary Tumor
TCGA-CD-8526-01A-01-TS1.155fa1c9-c812-4745-bc9e-e6c44295b706.svs,Primary Tumor
TCGA-HF-7132-01A-01-BS1.cc7de814-5c9c-4453-9fff-80c232c8f511.svs,Primary Tumor
TCGA-HU-A4G9-11A-01-TS1.A41D157F-9331-43CF-8180-F8CA5261C47E.svs,Solid Tissue Normal
TCGA-F1-6874-01A-01-TS1.efb5965d-92ab-4168-9f7a-8d248e59bb3c.svs,Primary Tumor
TCGA-F1-6874-01A-01-BS1.96216c83-5133-42fa-920e-83fe0a12a936.svs,Primary Tumor
TCGA-D7-A6F2-01A-01-TS1.F1FF8F18-35C3-48D4-9C6E-D74A73A14F88.svs,Primary Tumor
TCGA-BR-8679-01A-01-TS1.19f583b4-0338-451b-a34f-240f2ec47091.svs,Primary Tumor
TCGA-VQ-A94T-01A-01-TS1.EB50BC84-013E-4D52-B103-E74E47C3BE6C.svs,Primary Tumor
TCGA-BR-8081-01A-01-TS1.bad8122e-520c-46b1-a556-34c7b54ac635.svs,Primary Tumor
TCGA-HU-8243-01A-01-TS1.60b7c6b8-594a-40c3-9341-a0902e4e6938.svs,Primary Tumor
TCGA-HF-A5NB-01A-01-TS1.A3F784BD-FCB1-45D9-BDDF-634A7ADA311B.svs,Primary Tumor
TCGA-BR-4257-01A-01-TS1.5ecb52c0-7329-4f27-bfee-1b8cfd8f25a2.svs,Primary Tumor
TCGA-RD-A8N0-01A-01-TS1.6944FC66-5A29-4E1A-897D-BE8CEEE4DEB6.svs,Primary Tumor
TCGA-IN-7806-11A-01-TS1.0630c387-d977-4372-a337-26bc9a27b7a3.svs,Solid Tissue Normal
TCGA-CG-5733-11A-01-TS1.0aa37ee0-4106-41d7-aa45-476b08af8ded.svs,Solid Tissue Normal
TCGA-BR-4368-01A-01-BS1.65ffa4a8-9ba8-433b-8b1d-9d2e50cc733a.svs,Primary Tumor
TCGA-BR-8285-01A-01-TS1.e63a0d5f-8e84-41f0-a75a-68467b862a51.svs,Primary Tumor
TCGA-BR-4184-11A-01-BS1.b840c7e1-8be5-42b3-a1c0-7e1bf28e0ae7.svs,Solid Tissue Normal
TCGA-F1-A448-01A-01-TS1.8E8F894E-728F-4F63-BCCA-4542A7E3DC3B.svs,Primary Tumor
TCGA-BR-6453-01A-01-BS1.547e8c35-cd51-4f9a-987a-b8a55bf63729.svs,Primary Tumor
TCGA-D7-6527-01A-01-TS1.74390fd8-fd7e-4eec-b924-5a896c9d0aa2.svs,Primary Tumor
TCGA-BR-8588-01A-01-TS1.8e13e958-bb63-47a8-9cb1-494352661f03.svs,Primary Tumor
TCGA-BR-4361-11A-01-TS1.25a1bf6f-1247-45b8-b5dc-d7a5c0258f67.svs,Solid Tissue Normal
TCGA-VQ-A8DL-01A-01-TS1.79751649-C4F2-49EE-B5FE-F48DC344DC32.svs,Primary Tumor
TCGA-BR-7717-01A-01-TS1.4271c13c-82ea-4211-9c66-3e772a65477d.svs,Primary Tumor
TCGA-BR-6454-01A-01-BS1.e37ce1e7-10e5-4fde-b3e0-9fd710fd08f3.svs,Primary Tumor
TCGA-BR-8592-01A-01-BS1.ae3a2784-9f98-48b2-b991-11562b23ccff.svs,Primary Tumor
TCGA-B7-A5TJ-01A-01-TSA.240E90B5-5092-4C57-9B22-AD9F9BBDF727.svs,Primary Tumor
TCGA-D7-A6F0-01A-01-TS1.10D4540F-6474-43E4-B482-8BF7A6817F9A.svs,Primary Tumor
TCGA-BR-A4IV-01A-03-TSC.8D0FF06A-A990-4383-B6D7-8513EC4824A1.svs,Primary Tumor
TCGA-BR-4371-11A-01-TS1.2fcaa182-cdf3-407d-ad74-1b591e31c402.svs,Solid Tissue Normal
TCGA-BR-8687-01A-01-TS1.184ca602-82a9-4a63-bd7d-f813e6ab84fa.svs,Primary Tumor
TCGA-BR-4370-01A-01-BS1.731932d0-5d58-4608-86ce-14af0bbfabfe.svs,Primary Tumor
TCGA-VQ-A8PS-01A-01-TS1.D13696F7-B23E-4D09-B0C3-02DF3A84C977.svs,Primary Tumor
TCGA-VQ-A91X-01A-01-TS1.C9FEED98-C139-4755-A718-DCA06F0E1F4C.svs,Primary Tumor
TCGA-BR-A4J4-01A-01-TSA.777286E1-D5EF-48EF-8BD7-D143A3492697.svs,Primary Tumor
TCGA-CG-5723-11A-01-TS1.06dff81f-8c3b-49b6-b62a-ecd3bf71acf8.svs,Solid Tissue Normal
TCGA-HU-8602-11A-01-TS1.46caa1bb-8c72-41e4-990a-680a8be976bc.svs,Solid Tissue Normal
TCGA-CD-8534-01A-01-TS1.b5007608-58b5-4436-aabf-7ffb644ad364.svs,Primary Tumor
TCGA-HU-A4G8-01A-01-TS1.79548E79-5E89-4624-9FF8-990F18CCDB3F.svs,Primary Tumor
TCGA-BR-A4J2-01A-02-TSB.55C322DB-3850-4710-BA07-EB2545D7D754.svs,Primary Tumor
TCGA-CG-4444-01A-01-TS1.3e61b685-8ef7-4585-8ade-afb32e916a6a.svs,Primary Tumor
TCGA-HU-8243-11A-01-TS1.e55e00a0-2048-404a-b83a-f34106468694.svs,Solid Tissue Normal
TCGA-CG-4472-01A-01-BS1.cd5bc0e1-2dfe-446e-bc2e-e05fa77ca686.svs,Primary Tumor
TCGA-BR-6707-01A-01-TS1.ce82b11a-8764-4019-8276-02e5ebd09e55.svs,Primary Tumor
TCGA-CG-5717-01A-01-BS1.e7a6ebcb-c7d1-4c93-bdf2-9dd616ae213a.svs,Primary Tumor
TCGA-CG-4460-01A-01-TS1.03d2eb00-e2f3-4c1d-884f-570d961fec15.svs,Primary Tumor
TCGA-BR-8678-01A-01-TS1.e16548e4-d194-4bc3-af47-ed4f4d0215c9.svs,Primary Tumor
TCGA-CG-4300-01A-01-TS1.5c8873ec-9a1d-4985-a961-95430644b8f0.svs,Primary Tumor
TCGA-BR-A4QI-01A-01-TSA.6750B0BF-6D81-4178-A9C0-99FE6F48847C.svs,Primary Tumor
TCGA-BR-4363-11A-01-BS1.c1e95783-0f6f-47b3-aa53-6be830a4b4ca.svs,Solid Tissue Normal
TCGA-CG-4462-01A-01-TS1.248b9397-a38b-420f-af07-8114a185d9a4.svs,Primary Tumor
TCGA-CG-4442-01A-01-BS1.52056c85-0c01-4e67-a4b0-284e0f76b971.svs,Primary Tumor
TCGA-BR-7722-01A-02-BS2.7aacff35-991e-408d-b2e5-8ebe61186bd6.svs,Primary Tumor
TCGA-D7-8579-01A-01-TS1.d1d4e2c4-95e8-4075-83dd-1256979c7545.svs,Primary Tumor
TCGA-VQ-A91N-01A-01-TS1.D3D3231C-807C-48D0-BA02-FA185D98CD54.svs,Primary Tumor
TCGA-BR-7197-01A-01-BS1.2fbf309e-bb43-49d2-aae9-b3016a520722.svs,Primary Tumor
TCGA-BR-4362-01A-01-TS1.efe0b4ae-be42-4be8-b43a-e392fc85658c.svs,Primary Tumor
TCGA-BR-4187-11A-01-TS1.5f48ba85-a4a8-4ed0-9ccd-6210b6bf6164.svs,Solid Tissue Normal
TCGA-D7-8576-01A-01-TS1.1afe8b91-f16d-4f71-b8ba-d622b89058fd.svs,Primary Tumor
TCGA-BR-A4IZ-01A-03-TSC.E7200BE8-C00C-4A2E-A22E-68EB5AB0808A.svs,Primary Tumor
TCGA-HU-A4GH-11A-01-TS1.1B488F2A-8B1E-40B6-A638-3A78F23622F5.svs,Solid Tissue Normal
TCGA-CG-4443-01A-01-BS1.8c7a18fd-3861-43ad-ad27-a09cdd8d9a4e.svs,Primary Tumor
TCGA-D7-A6EY-01A-02-TS2.C7192BA3-D735-463A-A47E-DA9166E78B64.svs,Primary Tumor
TCGA-RD-A7C1-01A-01-TS1.F8F0E730-56BE-41C2-907E-F5459A497B5C.svs,Primary Tumor
TCGA-IN-7808-11A-01-TS1.cdd8b004-8d43-4800-9c6b-3e36f0d1e33b.svs,Solid Tissue Normal
TCGA-CD-A4MJ-01A-01-TSA.217FF0C6-8A11-4A5F-9EB2-4033B77F67DB.svs,Primary Tumor
TCGA-FP-8209-01A-01-TS1.4a65761d-878d-4d90-84d1-25f98231a894.svs,Primary Tumor
TCGA-CG-5734-11A-01-TS1.8a941d11-54a6-435a-9a0e-28f357fb8483.svs,Solid Tissue Normal
TCGA-CD-8532-01A-01-TS1.ee90c932-1579-4b59-a184-2179bcc38c79.svs,Primary Tumor
TCGA-D7-6817-01A-01-TS1.9713e69b-c1cf-40d9-96c4-bc2348ea8d95.svs,Primary Tumor
TCGA-CD-5804-01A-01-BS1.1090f168-bef5-49f5-9623-eef5b6e7adcd.svs,Primary Tumor
TCGA-BR-8060-01A-01-BS1.95e19ee8-f6c1-4664-aa96-dcaa32e0d8ec.svs,Primary Tumor
TCGA-BR-6564-01A-01-BS1.f4a5cef7-97be-4714-8ca5-918ac9a3c7cb.svs,Primary Tumor
TCGA-KB-A93G-01A-01-TS1.B4894328-7FA5-43B8-AB78-31C054644C0A.svs,Primary Tumor
TCGA-BR-4255-01A-01-TS1.e2273c4a-d186-4a79-bafa-6dee208bcbfd.svs,Primary Tumor
TCGA-B7-A5TI-01A-01-TSA.EE4B83F4-27AD-4D83-AEAC-A452A5EC85F8.svs,Primary Tumor
TCGA-FP-7916-01A-01-BS1.dbd25ab0-2874-4005-8efe-871e479e7c5a.svs,Primary Tumor
TCGA-BR-8291-01A-01-BS1.556795c3-1f1b-4bb3-9c76-534b1725344a.svs,Primary Tumor
TCGA-BR-8384-01A-01-BS1.5026a496-613d-4b88-96da-6d283b9c1091.svs,Primary Tumor
TCGA-VQ-A924-01A-01-TS1.0CBD5AFC-2108-4BC8-B138-8E592BC7196F.svs,Primary Tumor
TCGA-BR-4201-11A-01-BS1.08efafaf-8165-4417-9ae8-bdb3049a8020.svs,Solid Tissue Normal
TCGA-BR-4267-01A-01-BS1.e1150fb6-e0d6-4039-b9fb-95755126c5c6.svs,Primary Tumor
TCGA-VQ-A8DZ-01A-01-TS1.64984E5F-AF33-464D-A30C-712BEF3327D9.svs,Primary Tumor
TCGA-VQ-A8PD-01A-01-TS1.95F606EF-6FF4-44DE-88C8-D73B888457FE.svs,Primary Tumor
TCGA-KB-A6F7-01A-01-TS1.FF3CF754-05C1-4FE3-962B-C265FB9C5E6B.svs,Primary Tumor
TCGA-BR-A44U-01A-01-TSA.B04E47AB-B76C-436F-9ADE-82A3D6895F6B.svs,Primary Tumor
TCGA-BR-7703-01A-01-TS1.320d23d5-8b59-4998-9628-42a1a4cd44c3.svs,Primary Tumor
TCGA-IN-AB1V-11A-01-TS1.8958CDDF-48A6-4AD9-8916-5E47275A83C0.svs,Solid Tissue Normal
TCGA-CG-5722-01A-01-BS1.5383fb83-5714-49a5-9a0b-759531f7abba.svs,Primary Tumor
TCGA-RD-A8NB-01A-01-TS1.703B9814-B0B1-45FB-8EC2-27E2F3E02191.svs,Primary Tumor
TCGA-BR-7957-11A-01-TS1.60d1dbf7-0853-41b5-a8bf-ce9044dba239.svs,Solid Tissue Normal
TCGA-BR-8590-01A-01-TS1.4f2d5f54-7de6-4f2c-8019-b6cc248005b4.svs,Primary Tumor
TCGA-CD-8527-01A-01-BS1.75e5c19e-5251-463e-8171-d10d4142bb4c.svs,Primary Tumor
TCGA-CG-5728-01A-01-TS1.c789665b-eddf-4b73-bbad-ba0d7d360449.svs,Primary Tumor
TCGA-BR-6705-01A-01-BS1.ccf7c4bc-8b0c-461c-bfd2-013f1a220506.svs,Primary Tumor
TCGA-BR-A44T-01A-03-TSC.3C041ED7-C60E-4C14-8B96-D9B479FDE666.svs,Primary Tumor
TCGA-MX-A666-01A-01-TS1.4C126BFB-0651-45C4-928B-E2A5EDA8B4A6.svs,Primary Tumor
TCGA-D7-A6EZ-01A-01-TS1.80EA7318-C520-4E4E-B6ED-40E2B09DA129.svs,Primary Tumor
TCGA-BR-4367-11A-01-BS1.dc09b24d-01df-47cc-b3ca-5be65f211957.svs,Solid Tissue Normal
TCGA-BR-8676-01A-01-BS1.14f1f0fe-4043-40a4-a76d-c064c411123a.svs,Primary Tumor
TCGA-BR-4188-01A-01-BS1.df2daf80-30ca-46a3-8579-f5ceebfbf0ab.svs,Primary Tumor
TCGA-HU-8608-01A-01-TS1.6a2f3957-4b33-42c4-a294-b90e01d0441e.svs,Primary Tumor
TCGA-BR-8485-01A-01-BS1.4932653a-c5c4-43bf-8cae-76950fd3112e.svs,Primary Tumor
TCGA-CD-8533-01A-01-TS1.36b42542-0b0c-44cd-8eb2-d59b61507f16.svs,Primary Tumor
TCGA-F1-6875-11A-01-TS1.e8678000-2d27-48f3-aacc-c321497402dc.svs,Solid Tissue Normal
TCGA-VQ-A8PE-01A-01-TS1.2F035CE9-C9B5-49BE-91AD-1D6D4E171EB9.svs,Primary Tumor
TCGA-D7-A748-01A-01-TS1.6A3E918C-F845-45E7-833C-77CB9A09FE10.svs,Primary Tumor
TCGA-BR-8367-01A-01-TS1.e1339a6a-ba5e-4aed-95b8-64c45812ec16.svs,Primary Tumor
TCGA-BR-8365-01A-01-BS1.a7bd9f56-b246-42c5-b8c2-be270c2ebb7d.svs,Primary Tumor
TCGA-BR-4369-01A-01-TS1.8d4a7c7c-06ea-4083-9b11-ef857f41cd93.svs,Primary Tumor
TCGA-BR-8683-01A-01-TS1.d293bef6-3fa5-4f77-8545-26f32f269cdd.svs,Primary Tumor
TCGA-BR-6802-01A-01-TS1.2dd15617-7d00-4c31-a4a2-dea2553474be.svs,Primary Tumor
TCGA-CD-A4MG-01A-01-TSA.4F5DF9B3-E792-48BF-BCD1-C9BCEC195F6D.svs,Primary Tumor
TCGA-CD-8534-01A-01-BS1.ea078dc4-43aa-483e-8088-054f89ebdff5.svs,Primary Tumor
TCGA-BR-8373-01A-01-TS1.bf0afcfb-3535-4558-aaf3-d48dd3452a03.svs,Primary Tumor
TCGA-BR-A4CQ-01A-01-TSA.DFCFCB13-F7B0-4744-9CDA-65D349223A70.svs,Primary Tumor
TCGA-CG-5727-11A-01-TS1.377e7069-38e0-4b20-b313-e4c827bbdb20.svs,Solid Tissue Normal
TCGA-BR-4362-11A-01-TS1.a15dc085-b9fe-4e02-9f5e-150c338272df.svs,Solid Tissue Normal
TCGA-BR-8060-01A-01-TS1.b0a2ea16-7f0f-4903-a7a3-fb419abc28f8.svs,Primary Tumor
TCGA-D7-5579-01A-01-TS1.b5a2008b-3618-443d-992c-1e1624ebdd2c.svs,Primary Tumor
TCGA-BR-4187-01A-01-TS1.f4325ab7-86f8-4578-b576-d6cd57ae9140.svs,Primary Tumor
TCGA-HU-A4GX-01A-01-TS1.8C85A0F7-B23F-4BF5-9148-6287DB4F6B3C.svs,Primary Tumor
TCGA-VQ-A8PK-01A-01-TS1.DBBDEB7D-36DE-4659-A806-01DD242A67C9.svs,Primary Tumor
TCGA-BR-6710-11A-01-BS1.96cb6658-784f-4af1-89cf-b14e29cc8db3.svs,Solid Tissue Normal
TCGA-EQ-8122-01A-01-BS1.d9fffa42-873e-4855-9a88-53b6e814f645.svs,Primary Tumor
TCGA-HU-8244-01A-01-TS1.d487f921-c835-4551-9438-3576f5ffbb62.svs,Primary Tumor
TCGA-FP-7735-01A-01-TS1.5d954849-5558-4c54-80ca-9217092342bc.svs,Primary Tumor
TCGA-VQ-AA69-01A-01-TS1.8F5A2985-C33E-4F77-AD0D-434A5F445977.svs,Primary Tumor
TCGA-D7-8575-01A-01-TS1.184c05fd-3891-4134-91cf-ffa95dc50079.svs,Primary Tumor
TCGA-BR-4253-11A-01-BS1.900fe6c4-c5af-4c6b-a0e6-4b63d3416e8b.svs,Solid Tissue Normal
TCGA-BR-6455-01A-01-TS1.5090ae20-085f-47de-8fbe-64efe27e6db3.svs,Primary Tumor
TCGA-BR-8683-01A-01-BS1.d4ce34fc-ad4b-443e-8ef3-95dba25729a2.svs,Primary Tumor
TCGA-BR-A4J6-01A-01-TSA.CA4B47F7-0BE3-4161-8C1A-47D897997135.svs,Primary Tumor
TCGA-D7-6820-01A-01-TS1.0dc0f3af-a1b0-4f28-b6e0-d6eadb995acf.svs,Primary Tumor
TCGA-BR-4279-01A-01-BS1.1043d2cd-7306-460a-998c-182ef200ca17.svs,Primary Tumor
TCGA-HF-7133-01A-01-TS1.cfaa7209-62da-4332-a7fb-d22eff0aab3f.svs,Primary Tumor
TCGA-BR-7197-01A-01-TS1.0c210462-58f4-493d-86f8-265dff9fc12d.svs,Primary Tumor
TCGA-BR-8361-01A-01-BS1.af181c18-0552-4964-80e3-60ab7c062831.svs,Primary Tumor
TCGA-BR-8363-01A-01-TS1.35bcaec4-f65d-4ce2-8b6a-cd0624717112.svs,Primary Tumor
TCGA-BR-4267-01A-01-TS1.c9d9aa28-0684-452a-8e0a-cbf6b99090ff.svs,Primary Tumor
TCGA-CG-4300-01A-01-BS1.cf2c4da6-8d1b-48c4-bc56-ab73cd45170b.svs,Primary Tumor
TCGA-CG-4437-01A-01-TS1.da12dc1a-cd2a-4fc2-a864-2cbc3c2a9117.svs,Primary Tumor
TCGA-BR-6802-11A-01-TS1.6869c4d0-4a3c-46d7-9aaa-826077d6c16d.svs,Solid Tissue Normal
TCGA-VQ-A8PJ-01A-01-TS1.1B0A17E7-54D9-4162-85F8-B96D0BE0A9FA.svs,Primary Tumor
TCGA-BR-4184-01A-01-TS1.133dc934-87bb-45f5-b3d3-ed053e666941.svs,Primary Tumor
TCGA-BR-8078-01A-01-TS1.2998c57d-1563-4fcd-a343-8d5a844d9aef.svs,Primary Tumor
TCGA-CG-4466-01A-01-TS1.d8b9d9d4-3326-4ffc-b813-e0c8657aa7f0.svs,Primary Tumor
TCGA-CG-5733-01A-01-BS1.29233678-8d9c-4b7e-818f-6adb378abf49.svs,Primary Tumor
TCGA-HU-A4H4-11A-01-TS1.2905D5E7-95BB-47DD-931E-FF628453D3B6.svs,Solid Tissue Normal
TCGA-BR-8687-01A-01-BS1.1dfd115f-8b45-4baa-9f38-74acee5cc05e.svs,Primary Tumor
TCGA-BR-6563-01A-01-TS1.01c50123-cc1a-4c50-99a0-de5074434f32.svs,Primary Tumor
TCGA-CG-5725-01A-01-TS1.995a9f5d-ae99-4938-a83b-5636da05356d.svs,Primary Tumor
TCGA-CG-5734-01A-01-BS1.2a91d3be-38f1-43a4-a5f2-7881ea6fecfa.svs,Primary Tumor
TCGA-VQ-A8E0-01A-01-TS1.85913452-E684-4EE2-8C4B-542027684F85.svs,Primary Tumor
TCGA-BR-7959-11A-01-TS1.53374155-c81f-4bbc-8a84-8841d2f0660c.svs,Solid Tissue Normal
TCGA-BR-8284-01A-01-TS1.839188ac-5831-43c0-b06b-77f5c5a5a6af.svs,Primary Tumor
TCGA-CD-8528-01A-01-TS1.177354a8-5efe-40cf-8192-fbc2e5af40e8.svs,Primary Tumor
TCGA-BR-6455-01A-01-BS1.992e710f-18a5-440e-b6b1-3e4e10b2080f.svs,Primary Tumor
TCGA-VQ-A8DT-01A-01-TS1.4AB1D17B-1B83-484F-9B32-82534EA770C9.svs,Primary Tumor
TCGA-BR-4357-01A-01-TS1.f7af8aa4-b9cc-477b-b212-53a1540f3390.svs,Primary Tumor
TCGA-BR-8295-01A-01-TS1.026b7afb-36a6-49e4-ae9f-c196176533a8.svs,Primary Tumor
TCGA-CG-5718-01A-01-TS1.f4a813d6-e5cc-475b-a0eb-45cfcd1c0730.svs,Primary Tumor
TCGA-BR-7851-01A-01-BS1.c2525d7f-10da-47a9-bd31-0f9304e63b34.svs,Primary Tumor
TCGA-BR-A4CR-01A-01-TSA.36A47474-F739-4C4D-A01F-BA1327F065A6.svs,Primary Tumor
TCGA-BR-8382-01A-01-TS1.cc341559-eae6-463a-b90b-a5ec7f336c97.svs,Primary Tumor
TCGA-BR-8381-01A-01-TS1.e361de5c-2812-477c-a730-3ee3ee58a142.svs,Primary Tumor
TCGA-BR-4183-01A-02-BS2.3b5fcd01-2faa-445d-ac8c-586bd0c5821a.svs,Primary Tumor
TCGA-BR-8380-01A-01-BS1.86b44f3a-d84c-4bfe-802d-73d74f780f60.svs,Primary Tumor
TCGA-BR-4183-01A-01-BS1.34e24f9a-4b28-4741-a0eb-bb3411eaf40a.svs,Primary Tumor
TCGA-CG-4436-01A-01-TS1.c67da79b-2db4-421a-aa26-12a2e33abbda.svs,Primary Tumor
TCGA-HF-7136-01A-01-TS1.3a46ff88-12b3-4de3-a58b-233fe84a3ed9.svs,Primary Tumor
TCGA-CG-4476-01A-01-TS1.445551b3-54ac-4d7b-80b9-23bc0ecb3812.svs,Primary Tumor
TCGA-BR-6453-01A-01-TS1.65842cd8-24da-454e-849d-419e1586e152.svs,Primary Tumor
TCGA-CG-4455-01A-01-BS1.21f91a43-2843-4c11-b276-eb8d853b9128.svs,Primary Tumor
TCGA-HU-A4GJ-01A-01-TS1.0729CBEB-4D45-4BDF-833F-68AFF63BE1DC.svs,Primary Tumor
TCGA-VQ-A925-01A-01-TS1.205C3106-CBAD-4EFA-9217-45EF88D95F59.svs,Primary Tumor
TCGA-BR-6456-01A-01-TS1.8b467c83-d544-4e61-8b25-df0db3536132.svs,Primary Tumor
TCGA-FP-A4BE-11A-01-TS1.E0DB2FD5-803A-4EAD-B760-63BE5D6240BE.svs,Solid Tissue Normal
TCGA-CD-5804-01A-01-TS1.e6ac0b20-d812-4fa3-95cb-f2040075bcca.svs,Primary Tumor
TCGA-CD-8529-01A-01-TS1.7619f1e2-2621-4e44-8714-6e5076f77742.svs,Primary Tumor
TCGA-BR-8362-01A-01-BS1.cca1dfe7-d0fe-4002-bdf9-5b1ba12da9f9.svs,Primary Tumor
TCGA-CG-4440-01A-01-BS1.9c53e9a6-bf67-40e8-8099-2f0de5ed4ed9.svs,Primary Tumor
TCGA-CD-A489-01A-01-TSA.24AD5706-52B8-4A69-8044-774C3B842DC0.svs,Primary Tumor
TCGA-CD-5802-01A-01-BS1.2dcbfc10-c860-424a-a4a8-4832ade302ee.svs,Primary Tumor
TCGA-CD-5802-01A-01-TS1.c7e0d37e-9f32-4808-8a8c-cbd63777a6e5.svs,Primary Tumor
TCGA-BR-4366-11A-01-TS1.54348e49-2197-431a-9d44-b01c48a14a2f.svs,Solid Tissue Normal
TCGA-BR-A4J5-01A-02-TSB.736F3608-456D-4115-A144-682275585EBA.svs,Primary Tumor
TCGA-CG-5720-01A-01-BS1.9f897eb6-d54f-4116-b75b-a7041da0096b.svs,Primary Tumor
TCGA-CD-8525-01A-01-TS1.42e17019-de0e-4573-8fb6-fb653adca7cb.svs,Primary Tumor
TCGA-BR-8381-01A-01-BS1.ac8bf918-4b15-4bb5-884b-3c9d43f890db.svs,Primary Tumor
TCGA-HU-8604-01A-01-TS1.9eb9f717-8a3e-449f-a67a-cd73b481e10b.svs,Primary Tumor
TCGA-CD-8531-01A-01-BS1.83e0a850-4528-4164-872c-167d95629a68.svs,Primary Tumor
TCGA-CG-4437-01A-01-BS1.80bcd40b-1523-4a62-9dcd-5e97827a2f55.svs,Primary Tumor
TCGA-BR-8361-01A-01-TS1.5c691a26-3db3-4b5a-9819-80bb6307dfd7.svs,Primary Tumor
TCGA-HU-A4GY-01A-02-TS2.AEA314D2-E6F3-4CA3-B9CB-6DA34C4106B5.svs,Primary Tumor
TCGA-D7-6519-01A-01-BS1.ba49b954-dacd-417c-81b0-967e56fccf0d.svs,Primary Tumor
TCGA-B7-A5TK-01A-01-TSA.1AF67108-E8C9-4D72-8800-269630B58C4C.svs,Primary Tumor
