File Name,Sample Type
TCGA-IN-7808-01A-01-TS1.1b98f7ad-19bf-4277-9d13-cf99b1a26c41.svs,Primary Tumor
TCGA-FP-A9TM-01A-01-TS1.A6546AA8-40B6-49E4-99A5-D9431ABF58C3.svs,Primary Tumor
TCGA-CD-8529-01A-01-BS1.a433c10f-3a26-4039-9dba-dc41954bbcbc.svs,Primary Tumor
TCGA-SW-A7EA-01A-01-TSA.6C194776-4145-428A-AB45-32D0B01DE06B.svs,Primary Tumor
TCGA-BR-4369-11A-01-TS1.78d9c093-79cd-48fb-8840-61183e226045.svs,Solid Tissue Normal
TCGA-RD-A8MV-01A-01-TS1.6907D3D9-E3B2-4E1D-BA9A-F34A97F752B9.svs,Primary Tumor
TCGA-BR-4188-11A-01-BS1.359b05fe-9a78-4695-bb68-317967ce9fb9.svs,Solid Tissue Normal
TCGA-BR-6456-11A-01-TS1.bfbe112f-a49b-421c-9f28-4b5060594086.svs,Solid Tissue Normal
TCGA-BR-7715-01A-01-TS1.f9f7deb1-69f6-4b7a-9275-319f33deb66c.svs,Primary Tumor
TCGA-EQ-5647-01A-01-BS1.38066d51-03ac-4480-8207-f45273d86c30.svs,Primary Tumor
TCGA-BR-6458-01A-01-BS1.cfa3f162-4dbc-41c3-80a7-dfba716a4075.svs,Primary Tumor
TCGA-BR-8371-01A-01-TS1.99c43885-bc12-49db-ae2f-d24355fe1d8b.svs,Primary Tumor
TCGA-D7-5578-01A-01-TS1.5be0df68-4c65-46d8-a058-3d01b01358d7.svs,Primary Tumor
TCGA-BR-8286-01A-01-BS1.57cd3aab-a82d-40cc-9d6d-703ae8570813.svs,Primary Tumor
TCGA-CG-5730-01A-01-BS1.538a720f-21d4-4cea-861f-22bc64003b36.svs,Primary Tumor
TCGA-HF-7132-01A-01-BS1.cc7de814-5c9c-4453-9fff-80c232c8f511.svs,Primary Tumor
TCGA-HU-A4G9-11A-01-TS1.A41D157F-9331-43CF-8180-F8CA5261C47E.svs,Solid Tissue Normal
TCGA-CG-4474-01A-02-BS2.43f1283a-5387-4d95-8373-9cae3760e37d.svs,Primary Tumor
TCGA-F1-6874-01A-01-TS1.efb5965d-92ab-4168-9f7a-8d248e59bb3c.svs,Primary Tumor
TCGA-BR-8059-01A-01-BS1.51b03f95-91ae-4f4e-bccf-3477ee10aeed.svs,Primary Tumor
TCGA-BR-4191-01A-01-BS1.2048d47d-674e-4c02-9c19-7c241eda4404.svs,Primary Tumor
TCGA-F1-6874-01A-01-BS1.96216c83-5133-42fa-920e-83fe0a12a936.svs,Primary Tumor
TCGA-D7-A6F2-01A-01-TS1.F1FF8F18-35C3-48D4-9C6E-D74A73A14F88.svs,Primary Tumor
TCGA-BR-8679-01A-01-TS1.19f583b4-0338-451b-a34f-240f2ec47091.svs,Primary Tumor
TCGA-BR-8081-01A-01-TS1.bad8122e-520c-46b1-a556-34c7b54ac635.svs,Primary Tumor
TCGA-HU-8243-01A-01-TS1.60b7c6b8-594a-40c3-9341-a0902e4e6938.svs,Primary Tumor
TCGA-CG-4306-01A-01-BS1.613fd086-be99-44b6-bae5-9a7baf265cda.svs,Primary Tumor
TCGA-HF-A5NB-01A-01-TS1.A3F784BD-FCB1-45D9-BDDF-634A7ADA311B.svs,Primary Tumor
TCGA-BR-4257-01A-01-TS1.5ecb52c0-7329-4f27-bfee-1b8cfd8f25a2.svs,Primary Tumor
TCGA-RD-A8N0-01A-01-TS1.6944FC66-5A29-4E1A-897D-BE8CEEE4DEB6.svs,Primary Tumor
TCGA-CG-5733-11A-01-TS1.0aa37ee0-4106-41d7-aa45-476b08af8ded.svs,Solid Tissue Normal
TCGA-CD-A4MI-01A-02-TSB.E470E22E-85F8-4EAD-9BDA-50D09ED67D60.svs,Primary Tumor
TCGA-BR-4184-11A-01-BS1.b840c7e1-8be5-42b3-a1c0-7e1bf28e0ae7.svs,Solid Tissue Normal
TCGA-F1-A448-01A-01-TS1.8E8F894E-728F-4F63-BCCA-4542A7E3DC3B.svs,Primary Tumor
TCGA-BR-6453-01A-01-BS1.547e8c35-cd51-4f9a-987a-b8a55bf63729.svs,Primary Tumor
TCGA-BR-8588-01A-01-TS1.8e13e958-bb63-47a8-9cb1-494352661f03.svs,Primary Tumor
TCGA-BR-4361-11A-01-TS1.25a1bf6f-1247-45b8-b5dc-d7a5c0258f67.svs,Solid Tissue Normal
TCGA-BR-7717-01A-01-TS1.4271c13c-82ea-4211-9c66-3e772a65477d.svs,Primary Tumor
TCGA-BR-6454-01A-01-BS1.e37ce1e7-10e5-4fde-b3e0-9fd710fd08f3.svs,Primary Tumor
TCGA-BR-8592-01A-01-BS1.ae3a2784-9f98-48b2-b991-11562b23ccff.svs,Primary Tumor
TCGA-BR-A4IV-01A-03-TSC.8D0FF06A-A990-4383-B6D7-8513EC4824A1.svs,Primary Tumor
TCGA-BR-8687-01A-01-TS1.184ca602-82a9-4a63-bd7d-f813e6ab84fa.svs,Primary Tumor
TCGA-BR-4370-01A-01-BS1.731932d0-5d58-4608-86ce-14af0bbfabfe.svs,Primary Tumor
TCGA-HU-A4G3-11A-01-TSA.3FE06874-9768-4ECB-812A-F22D2F766F36.svs,Solid Tissue Normal
TCGA-VQ-A8PS-01A-01-TS1.D13696F7-B23E-4D09-B0C3-02DF3A84C977.svs,Primary Tumor
TCGA-CD-5800-01A-01-TS1.f9ca1a13-b042-4168-9ac1-f8ec7dcbb075.svs,Primary Tumor
TCGA-BR-4253-01A-01-BS1.54068acc-3588-476c-af5c-a80af985e591.svs,Primary Tumor
TCGA-CG-5723-11A-01-TS1.06dff81f-8c3b-49b6-b62a-ecd3bf71acf8.svs,Solid Tissue Normal
TCGA-BR-7704-11A-01-TS1.6c34edf8-bedc-40f4-b473-8a2c8d23afcb.svs,Solid Tissue Normal
TCGA-HU-8602-11A-01-TS1.46caa1bb-8c72-41e4-990a-680a8be976bc.svs,Solid Tissue Normal
TCGA-CG-4476-01A-01-BS1.7a0972f5-ab0e-4390-8fdf-a3808b754d46.svs,Primary Tumor
TCGA-HU-A4G8-01A-01-TS1.79548E79-5E89-4624-9FF8-990F18CCDB3F.svs,Primary Tumor
TCGA-HU-A4GX-11A-01-TS1.FA464F3E-4D3F-4062-9C5A-4B13171D9BEA.svs,Solid Tissue Normal
TCGA-BR-A4J2-01A-02-TSB.55C322DB-3850-4710-BA07-EB2545D7D754.svs,Primary Tumor
TCGA-BR-6801-01A-01-TS1.0f96b0d9-873c-4e4f-b012-7e86f7dfd55b.svs,Primary Tumor
TCGA-CG-4444-01A-01-TS1.3e61b685-8ef7-4585-8ade-afb32e916a6a.svs,Primary Tumor
TCGA-CG-5727-01A-01-BS1.a539b820-6797-48b6-bf31-4ac4e36f8048.svs,Primary Tumor
TCGA-CG-4472-01A-01-BS1.cd5bc0e1-2dfe-446e-bc2e-e05fa77ca686.svs,Primary Tumor
TCGA-BR-4255-11A-01-TS1.b3258aa0-e1af-402d-b0be-0051c2299a59.svs,Solid Tissue Normal
TCGA-BR-7715-11A-01-TS1.f875292e-4ba8-4ae9-9fd6-6e0a7e497eef.svs,Solid Tissue Normal
TCGA-CG-5717-01A-01-BS1.e7a6ebcb-c7d1-4c93-bdf2-9dd616ae213a.svs,Primary Tumor
TCGA-CG-4460-01A-01-TS1.03d2eb00-e2f3-4c1d-884f-570d961fec15.svs,Primary Tumor
TCGA-BR-8678-01A-01-TS1.e16548e4-d194-4bc3-af47-ed4f4d0215c9.svs,Primary Tumor
TCGA-CG-4300-01A-01-TS1.5c8873ec-9a1d-4985-a961-95430644b8f0.svs,Primary Tumor
TCGA-CG-4438-01A-01-TS1.0d3fb1f6-0506-4998-92f4-d1ca19b2497d.svs,Primary Tumor
TCGA-D7-A6ET-01A-03-TS3.26E6CD8E-A184-4F5B-838A-3AC241DA4F51.svs,Primary Tumor
TCGA-D7-8573-01A-01-TS1.76072489-ea71-4f5a-88d9-c83680ebba9c.svs,Primary Tumor
TCGA-BR-A4QI-01A-01-TSA.6750B0BF-6D81-4178-A9C0-99FE6F48847C.svs,Primary Tumor
TCGA-CG-4462-01A-01-TS1.248b9397-a38b-420f-af07-8114a185d9a4.svs,Primary Tumor
TCGA-BR-8360-01A-01-BS1.ff1b8180-70a1-4cfc-88d4-1c294aef0c9a.svs,Primary Tumor
TCGA-BR-7722-01A-02-BS2.7aacff35-991e-408d-b2e5-8ebe61186bd6.svs,Primary Tumor
TCGA-BR-7197-01A-01-BS1.2fbf309e-bb43-49d2-aae9-b3016a520722.svs,Primary Tumor
TCGA-BR-8590-01A-01-BS1.b176748e-9a81-4a4e-9560-85a3281d5e29.svs,Primary Tumor
TCGA-BR-4368-01A-01-TS1.5220dcf7-d709-47fc-a625-87caa246e6b7.svs,Primary Tumor
TCGA-BR-6803-11A-01-TS1.978f8712-5f9d-4884-8acb-c00872d79601.svs,Solid Tissue Normal
TCGA-BR-4187-11A-01-TS1.5f48ba85-a4a8-4ed0-9ccd-6210b6bf6164.svs,Solid Tissue Normal
TCGA-BR-A4IZ-01A-03-TSC.E7200BE8-C00C-4A2E-A22E-68EB5AB0808A.svs,Primary Tumor
TCGA-KB-A6F5-01A-01-TS1.CC644061-5DA4-4CF6-B250-41BB7226DB9E.svs,Primary Tumor
TCGA-BR-4367-11A-01-TS1.63a071a2-0ea2-433f-acf4-1bc1a99b3c5a.svs,Solid Tissue Normal
TCGA-HU-A4GH-11A-01-TS1.1B488F2A-8B1E-40B6-A638-3A78F23622F5.svs,Solid Tissue Normal
TCGA-CG-4443-01A-01-BS1.8c7a18fd-3861-43ad-ad27-a09cdd8d9a4e.svs,Primary Tumor
TCGA-D7-A6EY-01A-02-TS2.C7192BA3-D735-463A-A47E-DA9166E78B64.svs,Primary Tumor
TCGA-D7-6820-01A-01-BS1.4d8ac8f9-d8cf-43bf-9268-7432677ffbf6.svs,Primary Tumor
TCGA-CD-8535-01A-01-BS1.b757982b-1aab-428d-ac83-7f02f4803a0a.svs,Primary Tumor
TCGA-CD-A4MJ-01A-01-TSA.217FF0C6-8A11-4A5F-9EB2-4033B77F67DB.svs,Primary Tumor
TCGA-FP-8209-01A-01-TS1.4a65761d-878d-4d90-84d1-25f98231a894.svs,Primary Tumor
TCGA-BR-6452-01A-01-TS1.8e50c156-cf9c-4e97-a0a8-e875e143f0c4.svs,Primary Tumor
TCGA-CG-5734-11A-01-TS1.8a941d11-54a6-435a-9a0e-28f357fb8483.svs,Solid Tissue Normal
TCGA-D7-6817-01A-01-TS1.9713e69b-c1cf-40d9-96c4-bc2348ea8d95.svs,Primary Tumor
TCGA-CD-5804-01A-01-BS1.1090f168-bef5-49f5-9623-eef5b6e7adcd.svs,Primary Tumor
TCGA-BR-8060-01A-01-BS1.95e19ee8-f6c1-4664-aa96-dcaa32e0d8ec.svs,Primary Tumor
TCGA-BR-8285-01A-01-BS1.cf36e20f-0a94-4290-aae3-dbde2e2f9455.svs,Primary Tumor
TCGA-BR-6564-01A-01-BS1.f4a5cef7-97be-4714-8ca5-918ac9a3c7cb.svs,Primary Tumor
TCGA-CG-4444-01A-01-BS1.57e93f55-0955-417b-87a8-f13401f82966.svs,Primary Tumor
TCGA-BR-4255-01A-01-TS1.e2273c4a-d186-4a79-bafa-6dee208bcbfd.svs,Primary Tumor
TCGA-B7-A5TI-01A-01-TSA.EE4B83F4-27AD-4D83-AEAC-A452A5EC85F8.svs,Primary Tumor
TCGA-D7-8578-01A-01-BS1.d791fc4b-7f80-4355-8d50-4b423389dc21.svs,Primary Tumor
TCGA-FP-7916-01A-01-BS1.dbd25ab0-2874-4005-8efe-871e479e7c5a.svs,Primary Tumor
TCGA-BR-4280-01A-01-TS1.77653d62-0f99-475b-86b2-b25e2c079989.svs,Primary Tumor
TCGA-BR-8291-01A-01-BS1.556795c3-1f1b-4bb3-9c76-534b1725344a.svs,Primary Tumor
TCGA-BR-8384-01A-01-BS1.5026a496-613d-4b88-96da-6d283b9c1091.svs,Primary Tumor
TCGA-VQ-A924-01A-01-TS1.0CBD5AFC-2108-4BC8-B138-8E592BC7196F.svs,Primary Tumor
TCGA-BR-4201-11A-01-BS1.08efafaf-8165-4417-9ae8-bdb3049a8020.svs,Solid Tissue Normal
TCGA-BR-4267-01A-01-BS1.e1150fb6-e0d6-4039-b9fb-95755126c5c6.svs,Primary Tumor
TCGA-VQ-A8DZ-01A-01-TS1.64984E5F-AF33-464D-A30C-712BEF3327D9.svs,Primary Tumor
TCGA-VQ-A8PD-01A-01-TS1.95F606EF-6FF4-44DE-88C8-D73B888457FE.svs,Primary Tumor
TCGA-BR-6452-11A-01-TS1.8df02054-06b7-47c1-892b-6e5a295bc677.svs,Solid Tissue Normal
TCGA-HU-A4G9-01A-01-TS1.54C0B5D7-F564-481A-88AF-E6ED1EE11267.svs,Primary Tumor
TCGA-KB-A6F7-01A-01-TS1.FF3CF754-05C1-4FE3-962B-C265FB9C5E6B.svs,Primary Tumor
TCGA-BR-8295-01A-01-BS1.d645f4b2-02cd-448a-945c-8186332c6514.svs,Primary Tumor
TCGA-BR-A44U-01A-01-TSA.B04E47AB-B76C-436F-9ADE-82A3D6895F6B.svs,Primary Tumor
TCGA-BR-8588-01A-01-BS1.e36259dc-a8e2-429c-950c-3a068dd374b1.svs,Primary Tumor
TCGA-CG-5722-01A-01-BS1.5383fb83-5714-49a5-9a0b-759531f7abba.svs,Primary Tumor
TCGA-CG-5725-11A-01-TS1.a7c65f34-6bb1-4d87-8302-ad5e5b68497b.svs,Solid Tissue Normal
TCGA-HJ-7597-01A-01-BS1.f5d7e615-8237-4d5d-a6de-233ab50de29f.svs,Primary Tumor
TCGA-BR-8080-01A-01-TS1.6be28a3c-7650-485a-9dcc-b329f7c51a29.svs,Primary Tumor
TCGA-RD-A8NB-01A-01-TS1.703B9814-B0B1-45FB-8EC2-27E2F3E02191.svs,Primary Tumor
TCGA-BR-4279-11A-01-TS1.0465b856-4853-4764-a232-d6d6c873c726.svs,Solid Tissue Normal
TCGA-CG-5724-11A-01-TS1.b84bb69a-4f56-497e-9994-c663a75ca0d3.svs,Solid Tissue Normal
TCGA-BR-4369-01A-01-BS1.980092c2-4dd5-4935-b33e-d99e958e289b.svs,Primary Tumor
TCGA-VQ-A91S-01A-01-TS1.FE5C302A-3133-42FD-B4D5-AD7856715BC4.svs,Primary Tumor
TCGA-BR-8676-01A-01-BS1.14f1f0fe-4043-40a4-a76d-c064c411123a.svs,Primary Tumor
TCGA-BR-4188-01A-01-BS1.df2daf80-30ca-46a3-8579-f5ceebfbf0ab.svs,Primary Tumor
TCGA-BR-8485-01A-01-BS1.4932653a-c5c4-43bf-8cae-76950fd3112e.svs,Primary Tumor
TCGA-BR-6710-01A-01-TS1.bf56939a-befe-4562-8b2c-871a7c05b61e.svs,Primary Tumor
TCGA-CD-8533-01A-01-TS1.36b42542-0b0c-44cd-8eb2-d59b61507f16.svs,Primary Tumor
TCGA-HU-8244-11A-01-TS1.641a6aba-8e23-4a4c-9598-317b13502a24.svs,Solid Tissue Normal
TCGA-F1-6875-11A-01-TS1.e8678000-2d27-48f3-aacc-c321497402dc.svs,Solid Tissue Normal
TCGA-VQ-A8PE-01A-01-TS1.2F035CE9-C9B5-49BE-91AD-1D6D4E171EB9.svs,Primary Tumor
TCGA-D7-A748-01A-01-TS1.6A3E918C-F845-45E7-833C-77CB9A09FE10.svs,Primary Tumor
TCGA-BR-8367-01A-01-TS1.e1339a6a-ba5e-4aed-95b8-64c45812ec16.svs,Primary Tumor
TCGA-BR-A4PF-01A-01-TSA.6E316DA3-7333-458B-A412-16FAF2B1D1EB.svs,Primary Tumor
TCGA-CG-5724-01A-01-BS1.6ef5ad33-b0b9-4bac-abc8-ba9b28702622.svs,Primary Tumor
TCGA-BR-8365-01A-01-BS1.a7bd9f56-b246-42c5-b8c2-be270c2ebb7d.svs,Primary Tumor
TCGA-BR-7851-01A-01-TS1.049024e0-75da-4ede-82d8-cba1de65f672.svs,Primary Tumor
TCGA-CG-4465-01A-01-TS1.29b6c510-0d0f-408d-b46e-27ac8fe1cef2.svs,Primary Tumor
TCGA-VQ-A91E-01A-03-TS3.2893F269-B32F-4D00-8DA9-7BDB13F21547.svs,Primary Tumor
TCGA-BR-8683-01A-01-TS1.d293bef6-3fa5-4f77-8545-26f32f269cdd.svs,Primary Tumor
TCGA-BR-6802-01A-01-TS1.2dd15617-7d00-4c31-a4a2-dea2553474be.svs,Primary Tumor
TCGA-RD-A8N9-01A-01-TS1.95F5174E-F39C-4C85-849C-E9E929CBAA5C.svs,Primary Tumor
TCGA-CD-A4MG-01A-01-TSA.4F5DF9B3-E792-48BF-BCD1-C9BCEC195F6D.svs,Primary Tumor
TCGA-IN-A6RS-01A-01-TSA.A6D69BB1-4140-44AE-8FA7-8142A1F907D2.svs,Primary Tumor
TCGA-BR-8373-01A-01-TS1.bf0afcfb-3535-4558-aaf3-d48dd3452a03.svs,Primary Tumor
TCGA-BR-4362-11A-01-TS1.a15dc085-b9fe-4e02-9f5e-150c338272df.svs,Solid Tissue Normal
TCGA-BR-8060-01A-01-TS1.b0a2ea16-7f0f-4903-a7a3-fb419abc28f8.svs,Primary Tumor
TCGA-D7-5579-01A-01-TS1.b5a2008b-3618-443d-992c-1e1624ebdd2c.svs,Primary Tumor
TCGA-BR-4187-01A-01-TS1.f4325ab7-86f8-4578-b576-d6cd57ae9140.svs,Primary Tumor
TCGA-VQ-A8PK-01A-01-TS1.DBBDEB7D-36DE-4659-A806-01DD242A67C9.svs,Primary Tumor
TCGA-BR-6710-11A-01-BS1.96cb6658-784f-4af1-89cf-b14e29cc8db3.svs,Solid Tissue Normal
TCGA-EQ-8122-01A-01-BS1.d9fffa42-873e-4855-9a88-53b6e814f645.svs,Primary Tumor
TCGA-HU-8244-01A-01-TS1.d487f921-c835-4551-9438-3576f5ffbb62.svs,Primary Tumor
TCGA-BR-4366-01A-01-TS1.2c97a882-5d63-4621-9539-a3b2ce3b2901.svs,Primary Tumor
TCGA-VQ-AA69-01A-01-TS1.8F5A2985-C33E-4F77-AD0D-434A5F445977.svs,Primary Tumor
TCGA-D7-8575-01A-01-TS1.184c05fd-3891-4134-91cf-ffa95dc50079.svs,Primary Tumor
TCGA-BR-4253-11A-01-BS1.900fe6c4-c5af-4c6b-a0e6-4b63d3416e8b.svs,Solid Tissue Normal
TCGA-D7-6521-01A-01-TS1.018fff6a-a3b4-441f-adfb-560251db6a6d.svs,Primary Tumor
TCGA-BR-8683-01A-01-BS1.d4ce34fc-ad4b-443e-8ef3-95dba25729a2.svs,Primary Tumor
TCGA-CD-5801-01A-01-TS1.b2abf59f-2a8d-4ccc-95d3-61ae02b120a6.svs,Primary Tumor
TCGA-BR-7197-11A-01-TS1.ef2e3283-cb1a-4a14-9627-d6d8d3745d0d.svs,Solid Tissue Normal
TCGA-BR-7703-11A-01-TS1.d25e758e-0295-46a5-bd49-f4d5515fab7e.svs,Solid Tissue Normal
TCGA-BR-A4J6-01A-01-TSA.CA4B47F7-0BE3-4161-8C1A-47D897997135.svs,Primary Tumor
TCGA-BR-4279-01A-01-BS1.1043d2cd-7306-460a-998c-182ef200ca17.svs,Primary Tumor
TCGA-HF-7133-01A-01-TS1.cfaa7209-62da-4332-a7fb-d22eff0aab3f.svs,Primary Tumor
TCGA-BR-7197-01A-01-TS1.0c210462-58f4-493d-86f8-265dff9fc12d.svs,Primary Tumor
TCGA-BR-4267-01A-01-TS1.c9d9aa28-0684-452a-8e0a-cbf6b99090ff.svs,Primary Tumor
TCGA-CG-4300-01A-01-BS1.cf2c4da6-8d1b-48c4-bc56-ab73cd45170b.svs,Primary Tumor
TCGA-CG-4437-01A-01-TS1.da12dc1a-cd2a-4fc2-a864-2cbc3c2a9117.svs,Primary Tumor
TCGA-VQ-A8PJ-01A-01-TS1.1B0A17E7-54D9-4162-85F8-B96D0BE0A9FA.svs,Primary Tumor
TCGA-BR-4184-01A-01-TS1.133dc934-87bb-45f5-b3d3-ed053e666941.svs,Primary Tumor
TCGA-BR-8078-01A-01-TS1.2998c57d-1563-4fcd-a343-8d5a844d9aef.svs,Primary Tumor
TCGA-CG-5733-01A-01-BS1.29233678-8d9c-4b7e-818f-6adb378abf49.svs,Primary Tumor
TCGA-HU-A4H4-11A-01-TS1.2905D5E7-95BB-47DD-931E-FF628453D3B6.svs,Solid Tissue Normal
TCGA-BR-8687-01A-01-BS1.1dfd115f-8b45-4baa-9f38-74acee5cc05e.svs,Primary Tumor
TCGA-CG-4449-01A-01-TS1.3789aa29-21d6-4a49-a786-9668d645d288.svs,Primary Tumor
TCGA-CD-8536-01A-01-TS1.f1787a98-0614-4099-a7fc-c9b977f63c48.svs,Primary Tumor
TCGA-BR-6563-01A-01-TS1.01c50123-cc1a-4c50-99a0-de5074434f32.svs,Primary Tumor
TCGA-VQ-A8E0-01A-01-TS1.85913452-E684-4EE2-8C4B-542027684F85.svs,Primary Tumor
TCGA-HF-7134-01A-01-BS1.5a740784-1f77-478f-818c-4079e139af74.svs,Primary Tumor
TCGA-BR-4257-11A-01-BS1.84292189-d1e6-4ee7-8db3-499db9a1e746.svs,Solid Tissue Normal
TCGA-BR-6852-01A-01-BS1.1a1a0dde-b2e2-49b7-b9b4-433aabfc2b34.svs,Primary Tumor
TCGA-BR-8284-01A-01-TS1.839188ac-5831-43c0-b06b-77f5c5a5a6af.svs,Primary Tumor
TCGA-CG-4477-01A-01-TS1.45491f30-89de-4f34-af15-0b1605540eb6.svs,Primary Tumor
TCGA-BR-4357-01A-01-TS1.f7af8aa4-b9cc-477b-b212-53a1540f3390.svs,Primary Tumor
TCGA-BR-8295-01A-01-TS1.026b7afb-36a6-49e4-ae9f-c196176533a8.svs,Primary Tumor
TCGA-CG-5718-01A-01-TS1.f4a813d6-e5cc-475b-a0eb-45cfcd1c0730.svs,Primary Tumor
TCGA-BR-A4CR-01A-01-TSA.36A47474-F739-4C4D-A01F-BA1327F065A6.svs,Primary Tumor
TCGA-BR-8382-01A-01-TS1.cc341559-eae6-463a-b90b-a5ec7f336c97.svs,Primary Tumor
TCGA-CG-5720-11A-01-TS1.b76a5bba-176a-4ced-8c99-37692a399681.svs,Solid Tissue Normal
TCGA-CG-5723-01A-01-TS1.37effceb-1111-45f6-b49d-956b2eb149a8.svs,Primary Tumor
TCGA-D7-A4YX-01A-01-TS1.02107F4F-A25C-4795-B00E-C4996F58924C.svs,Primary Tumor
TCGA-BR-4183-01A-02-BS2.3b5fcd01-2faa-445d-ac8c-586bd0c5821a.svs,Primary Tumor
TCGA-BR-8380-01A-01-BS1.86b44f3a-d84c-4bfe-802d-73d74f780f60.svs,Primary Tumor
TCGA-BR-4183-01A-01-BS1.34e24f9a-4b28-4741-a0eb-bb3411eaf40a.svs,Primary Tumor
TCGA-RD-A7BS-01A-01-TS1.86B430C2-5621-400B-8DE6-35BC46E2B698.svs,Primary Tumor
TCGA-BR-6710-11A-01-TS1.077944a5-ff87-4652-a929-dc4178d4f044.svs,Solid Tissue Normal
TCGA-CG-4436-01A-01-TS1.c67da79b-2db4-421a-aa26-12a2e33abbda.svs,Primary Tumor
TCGA-BR-6803-01A-01-BS1.df0e534a-aba5-4f3e-badb-f7f0af4910d8.svs,Primary Tumor
TCGA-HF-7136-01A-01-TS1.3a46ff88-12b3-4de3-a58b-233fe84a3ed9.svs,Primary Tumor
TCGA-VQ-A8PP-01A-02-TS2.DF749E42-8661-4C9E-8E6F-AC50CC1A0047.svs,Primary Tumor
TCGA-CG-4455-01A-01-BS1.21f91a43-2843-4c11-b276-eb8d853b9128.svs,Primary Tumor
TCGA-BR-4370-11A-01-TS1.262c517e-8ba4-4b4d-b7b8-00c2e4d366c6.svs,Solid Tissue Normal
TCGA-CG-5725-01A-01-BS1.b03aedac-4602-447d-978a-1fadcdb36a90.svs,Primary Tumor
TCGA-FP-A4BE-11A-01-TS1.E0DB2FD5-803A-4EAD-B760-63BE5D6240BE.svs,Solid Tissue Normal
TCGA-BR-8591-01A-01-BS1.2ae64fa7-c4ba-49f5-953f-dffafc741092.svs,Primary Tumor
TCGA-BR-8362-01A-01-BS1.cca1dfe7-d0fe-4002-bdf9-5b1ba12da9f9.svs,Primary Tumor
TCGA-CD-5813-01A-01-TS1.09b349bf-5fef-48ef-9e7f-9dbc99bd491b.svs,Primary Tumor
TCGA-VQ-AA6F-01A-03-TS3.0D1CDD18-310B-4FEE-AA41-DA90B7BC0212.svs,Primary Tumor
TCGA-CD-A489-01A-01-TSA.24AD5706-52B8-4A69-8044-774C3B842DC0.svs,Primary Tumor
TCGA-BR-8380-01A-01-TS1.384b6824-deb6-42a5-97cf-40fb449cc76f.svs,Primary Tumor
TCGA-CD-5802-01A-01-TS1.c7e0d37e-9f32-4808-8a8c-cbd63777a6e5.svs,Primary Tumor
TCGA-BR-4366-11A-01-TS1.54348e49-2197-431a-9d44-b01c48a14a2f.svs,Solid Tissue Normal
TCGA-BR-8297-01A-01-TS1.4255b119-f2c9-4390-a395-d25e70ecfaf5.svs,Primary Tumor
TCGA-D7-8573-01A-01-BS1.8236a2fd-9fcc-4ef3-b5a8-a2176b838b3d.svs,Primary Tumor
TCGA-BR-8381-01A-01-BS1.ac8bf918-4b15-4bb5-884b-3c9d43f890db.svs,Primary Tumor
TCGA-FP-7735-11A-01-TS1.80609e06-ac4e-4d7d-aeb3-102e4e6bd640.svs,Solid Tissue Normal
TCGA-VQ-A8P2-01A-01-TS1.7ACFD507-4BE2-4123-B463-6BB2375E7B95.svs,Primary Tumor
TCGA-CD-8531-01A-01-BS1.83e0a850-4528-4164-872c-167d95629a68.svs,Primary Tumor
TCGA-BR-8361-01A-01-TS1.5c691a26-3db3-4b5a-9819-80bb6307dfd7.svs,Primary Tumor
TCGA-HU-A4GY-01A-02-TS2.AEA314D2-E6F3-4CA3-B9CB-6DA34C4106B5.svs,Primary Tumor
