File Name,Sample Type
TCGA-BR-4369-11A-01-TS1.78d9c093-79cd-48fb-8840-61183e226045.svs,Solid Tissue Normal
TCGA-HU-A4GD-01A-01-TS1.C1BFE9D2-94E9-4588-9A00-7B7798BDF396.svs,Primary Tumor
TCGA-BR-7715-01A-01-BS1.002a3486-9859-4367-9c79-5eb04fc6073b.svs,Primary Tumor
TCGA-BR-4188-11A-01-BS1.359b05fe-9a78-4695-bb68-317967ce9fb9.svs,Solid Tissue Normal
TCGA-FP-8631-01A-01-TS1.ebabff97-9459-4f6a-a42c-028b34dd22eb.svs,Primary Tumor
TCGA-BR-4357-11A-01-BS1.fb40a9fc-898f-4c58-8dc4-562296441c5a.svs,Solid Tissue Normal
TCGA-CG-4474-01A-01-BS1.157edacb-ea38-4969-baae-eeb9f1464390.svs,Primary Tumor
TCGA-CD-5803-01A-01-BS1.24de21cb-f34a-4efa-9aa6-ce6832699c5f.svs,Primary Tumor
TCGA-BR-8676-01A-01-TS1.30fa1bfb-b1fa-4922-8c80-bdeb0073bfa8.svs,Primary Tumor
TCGA-BR-6456-11A-01-TS1.bfbe112f-a49b-421c-9f28-4b5060594086.svs,Solid Tissue Normal
TCGA-BR-7715-01A-01-TS1.f9f7deb1-69f6-4b7a-9275-319f33deb66c.svs,Primary Tumor
TCGA-BR-8371-01A-01-TS1.99c43885-bc12-49db-ae2f-d24355fe1d8b.svs,Primary Tumor
TCGA-CG-5727-01A-01-TS1.7ac0df19-e7f1-4d04-8572-e5b2aeafbc1c.svs,Primary Tumor
TCGA-HU-A4GN-11A-01-TS1.36E432FF-A40B-47B1-97EC-BDEB910E63D0.svs,Solid Tissue Normal
TCGA-BR-8286-01A-01-BS1.57cd3aab-a82d-40cc-9d6d-703ae8570813.svs,Primary Tumor
TCGA-CG-5730-01A-01-BS1.538a720f-21d4-4cea-861f-22bc64003b36.svs,Primary Tumor
TCGA-HF-7132-01A-01-BS1.cc7de814-5c9c-4453-9fff-80c232c8f511.svs,Primary Tumor
TCGA-HU-A4G9-11A-01-TS1.A41D157F-9331-43CF-8180-F8CA5261C47E.svs,Solid Tissue Normal
TCGA-BR-7958-01A-01-BS1.447e6bee-d46f-4ce7-9347-b24ef1983e66.svs,Primary Tumor
TCGA-CG-4474-01A-02-BS2.43f1283a-5387-4d95-8373-9cae3760e37d.svs,Primary Tumor
TCGA-F1-6874-01A-01-TS1.efb5965d-92ab-4168-9f7a-8d248e59bb3c.svs,Primary Tumor
TCGA-BR-4191-01A-01-BS1.2048d47d-674e-4c02-9c19-7c241eda4404.svs,Primary Tumor
TCGA-D7-A6F2-01A-01-TS1.F1FF8F18-35C3-48D4-9C6E-D74A73A14F88.svs,Primary Tumor
TCGA-BR-8081-01A-01-TS1.bad8122e-520c-46b1-a556-34c7b54ac635.svs,Primary Tumor
TCGA-HU-8243-01A-01-TS1.60b7c6b8-594a-40c3-9341-a0902e4e6938.svs,Primary Tumor
TCGA-CG-4306-01A-01-BS1.613fd086-be99-44b6-bae5-9a7baf265cda.svs,Primary Tumor
TCGA-IN-7806-11A-01-TS1.0630c387-d977-4372-a337-26bc9a27b7a3.svs,Solid Tissue Normal
TCGA-D7-6818-01A-01-TS1.e009208d-299a-403d-a171-91054f531b9c.svs,Primary Tumor
TCGA-BR-8285-01A-01-TS1.e63a0d5f-8e84-41f0-a75a-68467b862a51.svs,Primary Tumor
TCGA-BR-4184-11A-01-BS1.b840c7e1-8be5-42b3-a1c0-7e1bf28e0ae7.svs,Solid Tissue Normal
TCGA-BR-4361-11A-01-TS1.25a1bf6f-1247-45b8-b5dc-d7a5c0258f67.svs,Solid Tissue Normal
TCGA-VQ-A8DL-01A-01-TS1.79751649-C4F2-49EE-B5FE-F48DC344DC32.svs,Primary Tumor
TCGA-BR-7717-01A-01-TS1.4271c13c-82ea-4211-9c66-3e772a65477d.svs,Primary Tumor
TCGA-BR-6454-01A-01-BS1.e37ce1e7-10e5-4fde-b3e0-9fd710fd08f3.svs,Primary Tumor
TCGA-BR-8592-01A-01-BS1.ae3a2784-9f98-48b2-b991-11562b23ccff.svs,Primary Tumor
TCGA-B7-A5TJ-01A-01-TSA.240E90B5-5092-4C57-9B22-AD9F9BBDF727.svs,Primary Tumor
TCGA-BR-4371-11A-01-TS1.2fcaa182-cdf3-407d-ad74-1b591e31c402.svs,Solid Tissue Normal
TCGA-BR-4370-01A-01-BS1.731932d0-5d58-4608-86ce-14af0bbfabfe.svs,Primary Tumor
TCGA-VQ-A8PS-01A-01-TS1.D13696F7-B23E-4D09-B0C3-02DF3A84C977.svs,Primary Tumor
TCGA-VQ-A91X-01A-01-TS1.C9FEED98-C139-4755-A718-DCA06F0E1F4C.svs,Primary Tumor
TCGA-BR-A4J4-01A-01-TSA.777286E1-D5EF-48EF-8BD7-D143A3492697.svs,Primary Tumor
TCGA-BR-8360-01A-01-TS1.317d4418-52e9-4b80-ae35-01755b8e3b6d.svs,Primary Tumor
TCGA-CG-5723-11A-01-TS1.06dff81f-8c3b-49b6-b62a-ecd3bf71acf8.svs,Solid Tissue Normal
TCGA-HU-8602-11A-01-TS1.46caa1bb-8c72-41e4-990a-680a8be976bc.svs,Solid Tissue Normal
TCGA-CD-8534-01A-01-TS1.b5007608-58b5-4436-aabf-7ffb644ad364.svs,Primary Tumor
TCGA-HU-A4G8-01A-01-TS1.79548E79-5E89-4624-9FF8-990F18CCDB3F.svs,Primary Tumor
TCGA-HU-A4GX-11A-01-TS1.FA464F3E-4D3F-4062-9C5A-4B13171D9BEA.svs,Solid Tissue Normal
TCGA-CG-4444-01A-01-TS1.3e61b685-8ef7-4585-8ade-afb32e916a6a.svs,Primary Tumor
TCGA-CG-5727-01A-01-BS1.a539b820-6797-48b6-bf31-4ac4e36f8048.svs,Primary Tumor
TCGA-BR-4294-01A-01-TS1.c71135c4-7064-4e60-9552-2840e3702427.svs,Primary Tumor
TCGA-HU-8243-11A-01-TS1.e55e00a0-2048-404a-b83a-f34106468694.svs,Solid Tissue Normal
TCGA-BR-4255-11A-01-TS1.b3258aa0-e1af-402d-b0be-0051c2299a59.svs,Solid Tissue Normal
TCGA-BR-6707-01A-01-TS1.ce82b11a-8764-4019-8276-02e5ebd09e55.svs,Primary Tumor
TCGA-CG-5717-01A-01-BS1.e7a6ebcb-c7d1-4c93-bdf2-9dd616ae213a.svs,Primary Tumor
TCGA-CG-4460-01A-01-TS1.03d2eb00-e2f3-4c1d-884f-570d961fec15.svs,Primary Tumor
TCGA-CG-4300-01A-01-TS1.5c8873ec-9a1d-4985-a961-95430644b8f0.svs,Primary Tumor
TCGA-CG-4438-01A-01-TS1.0d3fb1f6-0506-4998-92f4-d1ca19b2497d.svs,Primary Tumor
TCGA-D7-8573-01A-01-TS1.76072489-ea71-4f5a-88d9-c83680ebba9c.svs,Primary Tumor
TCGA-BR-4363-11A-01-BS1.c1e95783-0f6f-47b3-aa53-6be830a4b4ca.svs,Solid Tissue Normal
TCGA-BR-8360-01A-01-BS1.ff1b8180-70a1-4cfc-88d4-1c294aef0c9a.svs,Primary Tumor
TCGA-D7-8579-01A-01-TS1.d1d4e2c4-95e8-4075-83dd-1256979c7545.svs,Primary Tumor
TCGA-BR-4362-01A-01-TS1.efe0b4ae-be42-4be8-b43a-e392fc85658c.svs,Primary Tumor
TCGA-BR-4368-01A-01-TS1.5220dcf7-d709-47fc-a625-87caa246e6b7.svs,Primary Tumor
TCGA-BR-6803-11A-01-TS1.978f8712-5f9d-4884-8acb-c00872d79601.svs,Solid Tissue Normal
TCGA-BR-A4IZ-01A-03-TSC.E7200BE8-C00C-4A2E-A22E-68EB5AB0808A.svs,Primary Tumor
TCGA-KB-A6F5-01A-01-TS1.CC644061-5DA4-4CF6-B250-41BB7226DB9E.svs,Primary Tumor
TCGA-BR-4367-11A-01-TS1.63a071a2-0ea2-433f-acf4-1bc1a99b3c5a.svs,Solid Tissue Normal
TCGA-D7-A6EY-01A-02-TS2.C7192BA3-D735-463A-A47E-DA9166E78B64.svs,Primary Tumor
TCGA-D7-6820-01A-01-BS1.4d8ac8f9-d8cf-43bf-9268-7432677ffbf6.svs,Primary Tumor
TCGA-BR-4357-01A-01-BS1.af345c73-03f3-4889-85c3-e133da6a6667.svs,Primary Tumor
TCGA-CD-8535-01A-01-BS1.b757982b-1aab-428d-ac83-7f02f4803a0a.svs,Primary Tumor
TCGA-IN-7808-11A-01-TS1.cdd8b004-8d43-4800-9c6b-3e36f0d1e33b.svs,Solid Tissue Normal
TCGA-CD-A4MJ-01A-01-TSA.217FF0C6-8A11-4A5F-9EB2-4033B77F67DB.svs,Primary Tumor
TCGA-BR-6452-01A-01-TS1.8e50c156-cf9c-4e97-a0a8-e875e143f0c4.svs,Primary Tumor
TCGA-CG-5734-11A-01-TS1.8a941d11-54a6-435a-9a0e-28f357fb8483.svs,Solid Tissue Normal
TCGA-CD-8532-01A-01-TS1.ee90c932-1579-4b59-a184-2179bcc38c79.svs,Primary Tumor
TCGA-D7-6817-01A-01-TS1.9713e69b-c1cf-40d9-96c4-bc2348ea8d95.svs,Primary Tumor
TCGA-BR-8060-01A-01-BS1.95e19ee8-f6c1-4664-aa96-dcaa32e0d8ec.svs,Primary Tumor
TCGA-BR-8285-01A-01-BS1.cf36e20f-0a94-4290-aae3-dbde2e2f9455.svs,Primary Tumor
TCGA-BR-6564-01A-01-BS1.f4a5cef7-97be-4714-8ca5-918ac9a3c7cb.svs,Primary Tumor
TCGA-KB-A93G-01A-01-TS1.B4894328-7FA5-43B8-AB78-31C054644C0A.svs,Primary Tumor
TCGA-D7-5579-01A-01-BS1.abe1f5fe-e759-4804-ba40-b02d74d58700.svs,Primary Tumor
TCGA-D7-8578-01A-01-BS1.d791fc4b-7f80-4355-8d50-4b423389dc21.svs,Primary Tumor
TCGA-FP-7916-01A-01-BS1.dbd25ab0-2874-4005-8efe-871e479e7c5a.svs,Primary Tumor
TCGA-BR-4280-01A-01-TS1.77653d62-0f99-475b-86b2-b25e2c079989.svs,Primary Tumor
TCGA-BR-8291-01A-01-BS1.556795c3-1f1b-4bb3-9c76-534b1725344a.svs,Primary Tumor
TCGA-BR-8384-01A-01-BS1.5026a496-613d-4b88-96da-6d283b9c1091.svs,Primary Tumor
TCGA-HU-8608-01A-01-BS1.7e26fcf0-0eac-4cb4-8da4-29b90ea9c331.svs,Primary Tumor
TCGA-BR-4201-11A-01-BS1.08efafaf-8165-4417-9ae8-bdb3049a8020.svs,Solid Tissue Normal
TCGA-BR-4267-01A-01-BS1.e1150fb6-e0d6-4039-b9fb-95755126c5c6.svs,Primary Tumor
TCGA-VQ-A8DZ-01A-01-TS1.64984E5F-AF33-464D-A30C-712BEF3327D9.svs,Primary Tumor
TCGA-VQ-A8PD-01A-01-TS1.95F606EF-6FF4-44DE-88C8-D73B888457FE.svs,Primary Tumor
TCGA-BR-6452-11A-01-TS1.8df02054-06b7-47c1-892b-6e5a295bc677.svs,Solid Tissue Normal
TCGA-HU-A4G9-01A-01-TS1.54C0B5D7-F564-481A-88AF-E6ED1EE11267.svs,Primary Tumor
TCGA-KB-A6F7-01A-01-TS1.FF3CF754-05C1-4FE3-962B-C265FB9C5E6B.svs,Primary Tumor
TCGA-D7-5578-01A-01-BS1.9f452dad-3e66-4346-8278-61ffebbd6185.svs,Primary Tumor
TCGA-BR-8295-01A-01-BS1.d645f4b2-02cd-448a-945c-8186332c6514.svs,Primary Tumor
TCGA-BR-A44U-01A-01-TSA.B04E47AB-B76C-436F-9ADE-82A3D6895F6B.svs,Primary Tumor
TCGA-VQ-AA6G-01A-01-TS1.60C0F233-9B23-45CF-AA39-753C8F3FB816.svs,Primary Tumor
TCGA-BR-7703-01A-01-TS1.320d23d5-8b59-4998-9628-42a1a4cd44c3.svs,Primary Tumor
TCGA-CG-5722-01A-01-BS1.5383fb83-5714-49a5-9a0b-759531f7abba.svs,Primary Tumor
TCGA-CG-5725-11A-01-TS1.a7c65f34-6bb1-4d87-8302-ad5e5b68497b.svs,Solid Tissue Normal
TCGA-HJ-7597-01A-01-BS1.f5d7e615-8237-4d5d-a6de-233ab50de29f.svs,Primary Tumor
TCGA-BR-8080-01A-01-TS1.6be28a3c-7650-485a-9dcc-b329f7c51a29.svs,Primary Tumor
TCGA-BR-7957-11A-01-TS1.60d1dbf7-0853-41b5-a8bf-ce9044dba239.svs,Solid Tissue Normal
TCGA-CD-8535-01A-01-TS1.73f0ba63-020a-4047-9ec1-d684219628a5.svs,Primary Tumor
TCGA-CD-8527-01A-01-BS1.75e5c19e-5251-463e-8171-d10d4142bb4c.svs,Primary Tumor
TCGA-BR-6705-01A-01-BS1.ccf7c4bc-8b0c-461c-bfd2-013f1a220506.svs,Primary Tumor
TCGA-CG-5724-11A-01-TS1.b84bb69a-4f56-497e-9994-c663a75ca0d3.svs,Solid Tissue Normal
TCGA-MX-A666-01A-01-TS1.4C126BFB-0651-45C4-928B-E2A5EDA8B4A6.svs,Primary Tumor
TCGA-BR-4367-11A-01-BS1.dc09b24d-01df-47cc-b3ca-5be65f211957.svs,Solid Tissue Normal
TCGA-BR-4369-01A-01-BS1.980092c2-4dd5-4935-b33e-d99e958e289b.svs,Primary Tumor
TCGA-BR-8679-01A-01-BS1.4aa6d7d0-d878-4b0d-a327-e409406bdda6.svs,Primary Tumor
TCGA-VQ-A91S-01A-01-TS1.FE5C302A-3133-42FD-B4D5-AD7856715BC4.svs,Primary Tumor
TCGA-BR-8676-01A-01-BS1.14f1f0fe-4043-40a4-a76d-c064c411123a.svs,Primary Tumor
TCGA-IN-AB1V-01A-02-TS2.30F85DFC-24A2-44F7-A0CA-1F37A958295B.svs,Primary Tumor
TCGA-HU-8608-01A-01-TS1.6a2f3957-4b33-42c4-a294-b90e01d0441e.svs,Primary Tumor
TCGA-BR-6710-01A-01-TS1.bf56939a-befe-4562-8b2c-871a7c05b61e.svs,Primary Tumor
TCGA-HU-8244-11A-01-TS1.641a6aba-8e23-4a4c-9598-317b13502a24.svs,Solid Tissue Normal
TCGA-F1-6875-11A-01-TS1.e8678000-2d27-48f3-aacc-c321497402dc.svs,Solid Tissue Normal
TCGA-VQ-A8PE-01A-01-TS1.2F035CE9-C9B5-49BE-91AD-1D6D4E171EB9.svs,Primary Tumor
TCGA-D7-A748-01A-01-TS1.6A3E918C-F845-45E7-833C-77CB9A09FE10.svs,Primary Tumor
TCGA-BR-8365-01A-01-BS1.a7bd9f56-b246-42c5-b8c2-be270c2ebb7d.svs,Primary Tumor
TCGA-BR-8487-01A-01-TS1.7c6c7fbc-e5b0-46ae-8716-9c18d54d7e47.svs,Primary Tumor
TCGA-VQ-A8PH-01A-01-TS1.E7585944-BDE4-4453-B884-AECDF44EF452.svs,Primary Tumor
TCGA-BR-7851-01A-01-TS1.049024e0-75da-4ede-82d8-cba1de65f672.svs,Primary Tumor
TCGA-VQ-A91E-01A-03-TS3.2893F269-B32F-4D00-8DA9-7BDB13F21547.svs,Primary Tumor
TCGA-BR-8683-01A-01-TS1.d293bef6-3fa5-4f77-8545-26f32f269cdd.svs,Primary Tumor
TCGA-RD-A8N9-01A-01-TS1.95F5174E-F39C-4C85-849C-E9E929CBAA5C.svs,Primary Tumor
TCGA-CD-A4MG-01A-01-TSA.4F5DF9B3-E792-48BF-BCD1-C9BCEC195F6D.svs,Primary Tumor
TCGA-IN-A6RS-01A-01-TSA.A6D69BB1-4140-44AE-8FA7-8142A1F907D2.svs,Primary Tumor
TCGA-CD-8534-01A-01-BS1.ea078dc4-43aa-483e-8088-054f89ebdff5.svs,Primary Tumor
TCGA-BR-8373-01A-01-TS1.bf0afcfb-3535-4558-aaf3-d48dd3452a03.svs,Primary Tumor
TCGA-D7-6822-01A-01-TS1.c3fa439d-58f1-4188-8664-77092a595365.svs,Primary Tumor
TCGA-HF-7132-01A-01-TS1.a185a033-8029-4add-b5e8-42919014f886.svs,Primary Tumor
TCGA-BR-4362-11A-01-TS1.a15dc085-b9fe-4e02-9f5e-150c338272df.svs,Solid Tissue Normal
TCGA-BR-8060-01A-01-TS1.b0a2ea16-7f0f-4903-a7a3-fb419abc28f8.svs,Primary Tumor
TCGA-D7-5579-01A-01-TS1.b5a2008b-3618-443d-992c-1e1624ebdd2c.svs,Primary Tumor
TCGA-BR-4187-01A-01-TS1.f4325ab7-86f8-4578-b576-d6cd57ae9140.svs,Primary Tumor
TCGA-BR-4367-01A-01-BS1.4b859d5d-fe4c-47e7-8278-fb9f6de50040.svs,Primary Tumor
TCGA-VQ-A8PK-01A-01-TS1.DBBDEB7D-36DE-4659-A806-01DD242A67C9.svs,Primary Tumor
TCGA-BR-6710-11A-01-BS1.96cb6658-784f-4af1-89cf-b14e29cc8db3.svs,Solid Tissue Normal
TCGA-EQ-8122-01A-01-BS1.d9fffa42-873e-4855-9a88-53b6e814f645.svs,Primary Tumor
TCGA-FP-7735-01A-01-TS1.5d954849-5558-4c54-80ca-9217092342bc.svs,Primary Tumor
TCGA-D7-8575-01A-01-TS1.184c05fd-3891-4134-91cf-ffa95dc50079.svs,Primary Tumor
TCGA-D7-6521-01A-01-TS1.018fff6a-a3b4-441f-adfb-560251db6a6d.svs,Primary Tumor
TCGA-BR-6455-01A-01-TS1.5090ae20-085f-47de-8fbe-64efe27e6db3.svs,Primary Tumor
TCGA-BR-8591-01A-01-TS1.55415776-f8cb-4295-9172-39edc7ab505e.svs,Primary Tumor
TCGA-BR-8683-01A-01-BS1.d4ce34fc-ad4b-443e-8ef3-95dba25729a2.svs,Primary Tumor
TCGA-CD-5801-01A-01-TS1.b2abf59f-2a8d-4ccc-95d3-61ae02b120a6.svs,Primary Tumor
TCGA-BR-4255-11A-01-BS1.e681b530-2503-413a-af12-9eb23f245774.svs,Solid Tissue Normal
TCGA-D7-6820-01A-01-TS1.0dc0f3af-a1b0-4f28-b6e0-d6eadb995acf.svs,Primary Tumor
TCGA-BR-4279-01A-01-BS1.1043d2cd-7306-460a-998c-182ef200ca17.svs,Primary Tumor
TCGA-HF-7133-01A-01-TS1.cfaa7209-62da-4332-a7fb-d22eff0aab3f.svs,Primary Tumor
TCGA-BR-8361-01A-01-BS1.af181c18-0552-4964-80e3-60ab7c062831.svs,Primary Tumor
TCGA-BR-8363-01A-01-TS1.35bcaec4-f65d-4ce2-8b6a-cd0624717112.svs,Primary Tumor
TCGA-CD-5799-01A-01-BS1.5ae07cd2-5b4d-4f13-9cad-0c85c405f318.svs,Primary Tumor
TCGA-CG-4437-01A-01-TS1.da12dc1a-cd2a-4fc2-a864-2cbc3c2a9117.svs,Primary Tumor
TCGA-BR-6802-11A-01-TS1.6869c4d0-4a3c-46d7-9aaa-826077d6c16d.svs,Solid Tissue Normal
TCGA-BR-6707-01A-01-BS1.0ed26083-d7b8-410a-a5aa-1249bf6f907a.svs,Primary Tumor
TCGA-BR-8078-01A-01-TS1.2998c57d-1563-4fcd-a343-8d5a844d9aef.svs,Primary Tumor
TCGA-CG-4466-01A-01-TS1.d8b9d9d4-3326-4ffc-b813-e0c8657aa7f0.svs,Primary Tumor
TCGA-BR-6456-01A-01-BS1.c73cad5b-8f78-40c2-9d5b-3f4ae51a1157.svs,Primary Tumor
TCGA-CG-5733-01A-01-BS1.29233678-8d9c-4b7e-818f-6adb378abf49.svs,Primary Tumor
TCGA-CG-4449-01A-01-TS1.3789aa29-21d6-4a49-a786-9668d645d288.svs,Primary Tumor
TCGA-BR-6563-01A-01-TS1.01c50123-cc1a-4c50-99a0-de5074434f32.svs,Primary Tumor
TCGA-CG-5734-01A-01-BS1.2a91d3be-38f1-43a4-a5f2-7881ea6fecfa.svs,Primary Tumor
TCGA-VQ-A8E0-01A-01-TS1.85913452-E684-4EE2-8C4B-542027684F85.svs,Primary Tumor
TCGA-HF-7134-01A-01-BS1.5a740784-1f77-478f-818c-4079e139af74.svs,Primary Tumor
TCGA-BR-4257-11A-01-BS1.84292189-d1e6-4ee7-8db3-499db9a1e746.svs,Solid Tissue Normal
TCGA-BR-7959-11A-01-TS1.53374155-c81f-4bbc-8a84-8841d2f0660c.svs,Solid Tissue Normal
TCGA-BR-6852-01A-01-BS1.1a1a0dde-b2e2-49b7-b9b4-433aabfc2b34.svs,Primary Tumor
TCGA-BR-8284-01A-01-TS1.839188ac-5831-43c0-b06b-77f5c5a5a6af.svs,Primary Tumor
TCGA-CD-8528-01A-01-TS1.177354a8-5efe-40cf-8192-fbc2e5af40e8.svs,Primary Tumor
TCGA-BR-6455-01A-01-BS1.992e710f-18a5-440e-b6b1-3e4e10b2080f.svs,Primary Tumor
TCGA-VQ-A8DT-01A-01-TS1.4AB1D17B-1B83-484F-9B32-82534EA770C9.svs,Primary Tumor
TCGA-CG-4477-01A-01-TS1.45491f30-89de-4f34-af15-0b1605540eb6.svs,Primary Tumor
TCGA-BR-4357-01A-01-TS1.f7af8aa4-b9cc-477b-b212-53a1540f3390.svs,Primary Tumor
TCGA-BR-8295-01A-01-TS1.026b7afb-36a6-49e4-ae9f-c196176533a8.svs,Primary Tumor
TCGA-CG-5718-01A-01-TS1.f4a813d6-e5cc-475b-a0eb-45cfcd1c0730.svs,Primary Tumor
TCGA-BR-7851-01A-01-BS1.c2525d7f-10da-47a9-bd31-0f9304e63b34.svs,Primary Tumor
TCGA-BR-8382-01A-01-TS1.cc341559-eae6-463a-b90b-a5ec7f336c97.svs,Primary Tumor
TCGA-CD-A48C-01A-01-TS1.0F8C559C-699B-47E6-B62B-32C4D8B1C087.svs,Primary Tumor
TCGA-BR-8381-01A-01-TS1.e361de5c-2812-477c-a730-3ee3ee58a142.svs,Primary Tumor
TCGA-CG-5723-01A-01-TS1.37effceb-1111-45f6-b49d-956b2eb149a8.svs,Primary Tumor
TCGA-BR-4183-01A-02-BS2.3b5fcd01-2faa-445d-ac8c-586bd0c5821a.svs,Primary Tumor
TCGA-BR-4183-01A-01-BS1.34e24f9a-4b28-4741-a0eb-bb3411eaf40a.svs,Primary Tumor
TCGA-CG-4436-01A-01-TS1.c67da79b-2db4-421a-aa26-12a2e33abbda.svs,Primary Tumor
TCGA-BR-8368-01A-01-BS1.416226c8-7414-47eb-bc9a-00eb2b8dd036.svs,Primary Tumor
TCGA-CG-4476-01A-01-TS1.445551b3-54ac-4d7b-80b9-23bc0ecb3812.svs,Primary Tumor
TCGA-BR-6453-01A-01-TS1.65842cd8-24da-454e-849d-419e1586e152.svs,Primary Tumor
TCGA-VQ-A8PP-01A-02-TS2.DF749E42-8661-4C9E-8E6F-AC50CC1A0047.svs,Primary Tumor
TCGA-CG-4455-01A-01-BS1.21f91a43-2843-4c11-b276-eb8d853b9128.svs,Primary Tumor
TCGA-HU-A4GJ-01A-01-TS1.0729CBEB-4D45-4BDF-833F-68AFF63BE1DC.svs,Primary Tumor
TCGA-VQ-A925-01A-01-TS1.205C3106-CBAD-4EFA-9217-45EF88D95F59.svs,Primary Tumor
TCGA-BR-4370-11A-01-TS1.262c517e-8ba4-4b4d-b7b8-00c2e4d366c6.svs,Solid Tissue Normal
TCGA-FP-A4BE-11A-01-TS1.E0DB2FD5-803A-4EAD-B760-63BE5D6240BE.svs,Solid Tissue Normal
TCGA-CD-5804-01A-01-TS1.e6ac0b20-d812-4fa3-95cb-f2040075bcca.svs,Primary Tumor
TCGA-BR-8591-01A-01-BS1.2ae64fa7-c4ba-49f5-953f-dffafc741092.svs,Primary Tumor
TCGA-CD-8529-01A-01-TS1.7619f1e2-2621-4e44-8714-6e5076f77742.svs,Primary Tumor
TCGA-BR-8362-01A-01-BS1.cca1dfe7-d0fe-4002-bdf9-5b1ba12da9f9.svs,Primary Tumor
TCGA-CG-4440-01A-01-BS1.9c53e9a6-bf67-40e8-8099-2f0de5ed4ed9.svs,Primary Tumor
TCGA-VQ-AA6F-01A-03-TS3.0D1CDD18-310B-4FEE-AA41-DA90B7BC0212.svs,Primary Tumor
TCGA-CD-A489-01A-01-TSA.24AD5706-52B8-4A69-8044-774C3B842DC0.svs,Primary Tumor
TCGA-CD-5802-01A-01-BS1.2dcbfc10-c860-424a-a4a8-4832ade302ee.svs,Primary Tumor
TCGA-BR-8380-01A-01-TS1.384b6824-deb6-42a5-97cf-40fb449cc76f.svs,Primary Tumor
TCGA-CD-5802-01A-01-TS1.c7e0d37e-9f32-4808-8a8c-cbd63777a6e5.svs,Primary Tumor
TCGA-BR-4366-11A-01-TS1.54348e49-2197-431a-9d44-b01c48a14a2f.svs,Solid Tissue Normal
TCGA-BR-8589-01A-01-TS1.884dac9a-27ec-4ebf-84be-ebbf4b0aa12d.svs,Primary Tumor
TCGA-CG-5720-01A-01-BS1.9f897eb6-d54f-4116-b75b-a7041da0096b.svs,Primary Tumor
TCGA-BR-8297-01A-01-TS1.4255b119-f2c9-4390-a395-d25e70ecfaf5.svs,Primary Tumor
TCGA-CG-4455-01A-01-TS1.79c63ff0-667a-4f29-a06a-243ffbc0451f.svs,Primary Tumor
TCGA-BR-8381-01A-01-BS1.ac8bf918-4b15-4bb5-884b-3c9d43f890db.svs,Primary Tumor
TCGA-VQ-A8P2-01A-01-TS1.7ACFD507-4BE2-4123-B463-6BB2375E7B95.svs,Primary Tumor
TCGA-VQ-A922-01A-01-TS1.0FF02899-57F8-419E-8872-C6EDE53F4D3C.svs,Primary Tumor
TCGA-CD-8531-01A-01-BS1.83e0a850-4528-4164-872c-167d95629a68.svs,Primary Tumor
TCGA-CG-4437-01A-01-BS1.80bcd40b-1523-4a62-9dcd-5e97827a2f55.svs,Primary Tumor
TCGA-BR-8361-01A-01-TS1.5c691a26-3db3-4b5a-9819-80bb6307dfd7.svs,Primary Tumor
TCGA-B7-A5TK-01A-01-TSA.1AF67108-E8C9-4D72-8800-269630B58C4C.svs,Primary Tumor
